num_unique_clubs,allocation_pattern,clubs,club1,club2,club3,club4,club5,gw1_avg_fdr,gw2_avg_fdr,gw2_max_fdr,gw3_avg_fdr,gw1_3_rot_fdr,effective_avg_fdr,avg_fdr_corr
5,1+1+1+1+1,CHE-EVE-MCI-TOT-SUN,CHE,EVE,MCI,TOT,SUN,2.67,2.4,3.0,2.67,2.67,2.5455,0.1201
5,1+1+1+1+1,BOU-BRE-HUL-MUN-TOT,BOU,BRE,HUL,MUN,TOT,2.67,2.4,3.0,2.67,2.67,2.5455,0.1232
5,1+1+1+1+1,BOU-BRE-HUL-TOT-SUN,BOU,BRE,HUL,TOT,SUN,2.67,2.4,3.0,2.67,2.67,2.5455,0.1232
5,1+1+1+1+1,BOU-HUL-LIV-MUN-TOT,BOU,HUL,LIV,MUN,TOT,2.67,2.4,3.0,2.67,2.67,2.5455,0.1232
5,1+1+1+1+1,BOU-HUL-LIV-TOT-SUN,BOU,HUL,LIV,TOT,SUN,2.67,2.4,3.0,2.67,2.67,2.5455,0.1232
5,1+1+1+1+1,BOU-HUL-MCI-MUN-TOT,BOU,HUL,MCI,MUN,TOT,2.67,2.4,3.0,2.67,2.67,2.5455,0.1232
5,1+1+1+1+1,BOU-HUL-MCI-TOT-SUN,BOU,HUL,MCI,TOT,SUN,2.67,2.4,3.0,2.67,2.67,2.5455,0.1232
5,1+1+1+1+1,BRE-FUL-HUL-MUN-TOT,BRE,FUL,HUL,MUN,TOT,2.67,2.4,3.0,2.67,2.67,2.5455,0.1232
5,1+1+1+1+1,FUL-HUL-LIV-MUN-TOT,FUL,HUL,LIV,MUN,TOT,2.67,2.4,3.0,2.67,2.67,2.5455,0.1232
5,1+1+1+1+1,FUL-HUL-MCI-MUN-TOT,FUL,HUL,MCI,MUN,TOT,2.67,2.4,3.0,2.67,2.67,2.5455,0.1232
4,2+1+1+1,BOU-COV-LEE-MUN-MUN,BOU,COV,LEE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
5,1+1+1+1+1,BOU-COV-LEE-MUN-SUN,BOU,COV,LEE,MUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
4,2+1+1+1,BOU-COV-LEE-SUN-SUN,BOU,COV,LEE,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
4,2+1+1+1,BOU-LEE-MUN-MUN-TOT,BOU,LEE,MUN,MUN,TOT,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
5,1+1+1+1+1,BOU-LEE-MUN-TOT-SUN,BOU,LEE,MUN,TOT,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
4,2+1+1+1,BOU-LEE-TOT-SUN-SUN,BOU,LEE,TOT,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
4,2+1+1+1,COV-FUL-LEE-MUN-MUN,COV,FUL,LEE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
4,2+1+1+1,COV-LEE-MUN-MUN-NEW,COV,LEE,MUN,MUN,NEW,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
5,1+1+1+1+1,COV-LEE-MUN-NEW-SUN,COV,LEE,MUN,NEW,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
4,2+1+1+1,COV-LEE-NEW-SUN-SUN,COV,LEE,NEW,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
4,2+1+1+1,FUL-LEE-MUN-MUN-TOT,FUL,LEE,MUN,MUN,TOT,2.33,2.4,3.0,3.0,2.67,2.5455,0.15
3,2+2+1,BOU-BOU-CHE-MUN-MUN,BOU,BOU,CHE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
4,2+1+1+1,BOU-BOU-CHE-MUN-SUN,BOU,BOU,CHE,MUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
3,2+2+1,BOU-BOU-CHE-SUN-SUN,BOU,BOU,CHE,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
4,2+1+1+1,BOU-CHE-FUL-MUN-MUN,BOU,CHE,FUL,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
4,2+1+1+1,BOU-CHE-MUN-MUN-NEW,BOU,CHE,MUN,MUN,NEW,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
5,1+1+1+1+1,BOU-CHE-MUN-NEW-SUN,BOU,CHE,MUN,NEW,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
4,2+1+1+1,BOU-CHE-NEW-SUN-SUN,BOU,CHE,NEW,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
3,2+2+1,CHE-FUL-FUL-MUN-MUN,CHE,FUL,FUL,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
4,2+1+1+1,CHE-FUL-MUN-MUN-NEW,CHE,FUL,MUN,MUN,NEW,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
3,2+2+1,CHE-MUN-MUN-NEW-NEW,CHE,MUN,MUN,NEW,NEW,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
4,2+1+1+1,CHE-MUN-NEW-NEW-SUN,CHE,MUN,NEW,NEW,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
3,2+2+1,CHE-NEW-NEW-SUN-SUN,CHE,NEW,NEW,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1512
4,2+1+1+1,BOU-CHE-LEE-MUN-MUN,BOU,CHE,LEE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1701
5,1+1+1+1+1,BOU-CHE-LEE-MUN-SUN,BOU,CHE,LEE,MUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1701
4,2+1+1+1,BOU-CHE-LEE-SUN-SUN,BOU,CHE,LEE,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1701
4,2+1+1+1,CHE-FUL-LEE-MUN-MUN,CHE,FUL,LEE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1701
4,2+1+1+1,CHE-LEE-MUN-MUN-NEW,CHE,LEE,MUN,MUN,NEW,2.33,2.4,3.0,3.0,2.67,2.5455,0.1701
5,1+1+1+1+1,CHE-LEE-MUN-NEW-SUN,CHE,LEE,MUN,NEW,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1701
4,2+1+1+1,CHE-LEE-NEW-SUN-SUN,CHE,LEE,NEW,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.1701
3,2+2+1,BRE-BRE-HUL-TOT-TOT,BRE,BRE,HUL,TOT,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.1732
4,2+1+1+1,BRE-HUL-LIV-TOT-TOT,BRE,HUL,LIV,TOT,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.1732
4,2+1+1+1,BRE-HUL-MCI-TOT-TOT,BRE,HUL,MCI,TOT,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.1732
3,2+2+1,HUL-LIV-LIV-TOT-TOT,HUL,LIV,LIV,TOT,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.1732
4,2+1+1+1,HUL-LIV-MCI-TOT-TOT,HUL,LIV,MCI,TOT,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.1732
3,2+2+1,HUL-MCI-MCI-TOT-TOT,HUL,MCI,MCI,TOT,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.1732
3,2+2+1,BOU-BOU-MUN-MUN-TOT,BOU,BOU,MUN,MUN,TOT,2.33,2.4,3.0,3.0,2.67,2.5455,0.2
4,2+1+1+1,BOU-BOU-MUN-TOT-SUN,BOU,BOU,MUN,TOT,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.2
3,2+2+1,BOU-BOU-TOT-SUN-SUN,BOU,BOU,TOT,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.2
4,2+1+1+1,BOU-FUL-MUN-MUN-TOT,BOU,FUL,MUN,MUN,TOT,2.33,2.4,3.0,3.0,2.67,2.5455,0.2
3,2+2+1,FUL-FUL-MUN-MUN-TOT,FUL,FUL,MUN,MUN,TOT,2.33,2.4,3.0,3.0,2.67,2.5455,0.2
3,2+2+1,HUL-LEE-LEE-MUN-MUN,HUL,LEE,LEE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.2
4,2+1+1+1,HUL-LEE-LEE-MUN-SUN,HUL,LEE,LEE,MUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.2
3,2+2+1,HUL-LEE-LEE-SUN-SUN,HUL,LEE,LEE,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.2
4,2+1+1+1,EVE-FUL-HUL-MUN-MUN,EVE,FUL,HUL,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.2366
4,2+1+1+1,EVE-HUL-MUN-MUN-NEW,EVE,HUL,MUN,MUN,NEW,2.33,2.4,3.0,3.0,2.67,2.5455,0.2366
5,1+1+1+1+1,EVE-HUL-MUN-NEW-SUN,EVE,HUL,MUN,NEW,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.2366
4,2+1+1+1,EVE-HUL-NEW-SUN-SUN,EVE,HUL,NEW,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.2366
3,2+2+1,BRE-BRE-HUL-HUL-TOT,BRE,BRE,HUL,HUL,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.2732
4,2+1+1+1,BRE-HUL-HUL-LIV-TOT,BRE,HUL,HUL,LIV,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.2732
4,2+1+1+1,BRE-HUL-HUL-MCI-TOT,BRE,HUL,HUL,MCI,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.2732
3,2+2+1,HUL-HUL-LIV-LIV-TOT,HUL,HUL,LIV,LIV,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.2732
4,2+1+1+1,HUL-HUL-LIV-MCI-TOT,HUL,HUL,LIV,MCI,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.2732
3,2+2+1,HUL-HUL-MCI-MCI-TOT,HUL,HUL,MCI,MCI,TOT,3.0,2.4,3.0,2.33,2.67,2.5455,0.2732
3,2+2+1,COV-LEE-LEE-MUN-MUN,COV,LEE,LEE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.3
4,2+1+1+1,COV-LEE-LEE-MUN-SUN,COV,LEE,LEE,MUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.3
3,2+2+1,COV-LEE-LEE-SUN-SUN,COV,LEE,LEE,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.3
4,2+1+1+1,EVE-HUL-LEE-MUN-MUN,EVE,HUL,LEE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.3
5,1+1+1+1+1,EVE-HUL-LEE-MUN-SUN,EVE,HUL,LEE,MUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.3
4,2+1+1+1,EVE-HUL-LEE-SUN-SUN,EVE,HUL,LEE,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.3
3,2+2+1,LEE-LEE-MUN-MUN-TOT,LEE,LEE,MUN,MUN,TOT,2.33,2.4,3.0,3.0,2.67,2.5455,0.3
4,2+1+1+1,LEE-LEE-MUN-TOT-SUN,LEE,LEE,MUN,TOT,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.3
3,2+2+1,LEE-LEE-TOT-SUN-SUN,LEE,LEE,TOT,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.3
4,2+1+1+1,COV-EVE-FUL-MUN-MUN,COV,EVE,FUL,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.35
4,2+1+1+1,COV-EVE-MUN-MUN-NEW,COV,EVE,MUN,MUN,NEW,2.33,2.4,3.0,3.0,2.67,2.5455,0.35
5,1+1+1+1+1,COV-EVE-MUN-NEW-SUN,COV,EVE,MUN,NEW,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.35
4,2+1+1+1,COV-EVE-NEW-SUN-SUN,COV,EVE,NEW,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.35
4,2+1+1+1,EVE-FUL-MUN-MUN-TOT,EVE,FUL,MUN,MUN,TOT,2.33,2.4,3.0,3.0,2.67,2.5455,0.35
3,2+2+1,CHE-LEE-LEE-MUN-MUN,CHE,LEE,LEE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.389
4,2+1+1+1,CHE-LEE-LEE-MUN-SUN,CHE,LEE,LEE,MUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.389
3,2+2+1,CHE-LEE-LEE-SUN-SUN,CHE,LEE,LEE,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.389
4,2+1+1+1,CHE-EVE-FUL-MUN-MUN,CHE,EVE,FUL,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.4146
4,2+1+1+1,CHE-EVE-MUN-MUN-NEW,CHE,EVE,MUN,MUN,NEW,2.33,2.4,3.0,3.0,2.67,2.5455,0.4146
5,1+1+1+1+1,CHE-EVE-MUN-NEW-SUN,CHE,EVE,MUN,NEW,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.4146
4,2+1+1+1,CHE-EVE-NEW-SUN-SUN,CHE,EVE,NEW,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.4146
4,2+1+1+1,COV-EVE-LEE-MUN-MUN,COV,EVE,LEE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.45
5,1+1+1+1+1,COV-EVE-LEE-MUN-SUN,COV,EVE,LEE,MUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.45
4,2+1+1+1,COV-EVE-LEE-SUN-SUN,COV,EVE,LEE,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.45
4,2+1+1+1,EVE-LEE-MUN-MUN-TOT,EVE,LEE,MUN,MUN,TOT,2.33,2.4,3.0,3.0,2.67,2.5455,0.45
5,1+1+1+1+1,EVE-LEE-MUN-TOT-SUN,EVE,LEE,MUN,TOT,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.45
4,2+1+1+1,EVE-LEE-TOT-SUN-SUN,EVE,LEE,TOT,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.45
4,2+1+1+1,CHE-EVE-LEE-MUN-MUN,CHE,EVE,LEE,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.5835
5,1+1+1+1+1,CHE-EVE-LEE-MUN-SUN,CHE,EVE,LEE,MUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.5835
4,2+1+1+1,CHE-EVE-LEE-SUN-SUN,CHE,EVE,LEE,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.5835
3,2+2+1,EVE-EVE-HUL-MUN-MUN,EVE,EVE,HUL,MUN,MUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.6
4,2+1+1+1,EVE-EVE-HUL-MUN-SUN,EVE,EVE,HUL,MUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.6
3,2+2+1,EVE-EVE-HUL-SUN-SUN,EVE,EVE,HUL,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.6
3,2+2+1,EVE-EVE-MUN-MUN-TOT,EVE,EVE,MUN,MUN,TOT,2.33,2.4,3.0,3.0,2.67,2.5455,0.8
4,2+1+1+1,EVE-EVE-MUN-TOT-SUN,EVE,EVE,MUN,TOT,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.8
3,2+2+1,EVE-EVE-TOT-SUN-SUN,EVE,EVE,TOT,SUN,SUN,2.33,2.4,3.0,3.0,2.67,2.5455,0.8
4,2+1+1+1,BRE-BRE-CHE-EVE-MUN,BRE,BRE,CHE,EVE,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,BRE-BRE-CHE-EVE-SUN,BRE,BRE,CHE,EVE,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,BRE-BRE-COV-EVE-MUN,BRE,BRE,COV,EVE,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,BRE-BRE-COV-EVE-SUN,BRE,BRE,COV,EVE,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,BRE-BRE-EVE-HUL-MUN,BRE,BRE,EVE,HUL,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,BRE-BRE-EVE-HUL-SUN,BRE,BRE,EVE,HUL,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,BRE-BRE-EVE-MUN-TOT,BRE,BRE,EVE,MUN,TOT,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,BRE-BRE-EVE-TOT-SUN,BRE,BRE,EVE,TOT,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-CHE-EVE-LIV-MUN,BRE,CHE,EVE,LIV,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-CHE-EVE-LIV-SUN,BRE,CHE,EVE,LIV,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-CHE-EVE-MCI-MUN,BRE,CHE,EVE,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-CHE-EVE-MCI-SUN,BRE,CHE,EVE,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-COV-EVE-LIV-MUN,BRE,COV,EVE,LIV,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-COV-EVE-LIV-SUN,BRE,COV,EVE,LIV,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-COV-EVE-MCI-MUN,BRE,COV,EVE,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-COV-EVE-MCI-SUN,BRE,COV,EVE,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-EVE-HUL-LIV-MUN,BRE,EVE,HUL,LIV,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-EVE-HUL-LIV-SUN,BRE,EVE,HUL,LIV,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-EVE-HUL-MCI-MUN,BRE,EVE,HUL,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-EVE-HUL-MCI-SUN,BRE,EVE,HUL,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-EVE-LIV-MUN-TOT,BRE,EVE,LIV,MUN,TOT,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-EVE-LIV-TOT-SUN,BRE,EVE,LIV,TOT,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-EVE-MCI-MUN-TOT,BRE,EVE,MCI,MUN,TOT,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,BRE-EVE-MCI-TOT-SUN,BRE,EVE,MCI,TOT,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,CHE-EVE-LIV-LIV-MUN,CHE,EVE,LIV,LIV,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,CHE-EVE-LIV-LIV-SUN,CHE,EVE,LIV,LIV,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,CHE-EVE-LIV-MCI-MUN,CHE,EVE,LIV,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,CHE-EVE-LIV-MCI-SUN,CHE,EVE,LIV,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,CHE-EVE-MCI-MCI-MUN,CHE,EVE,MCI,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,CHE-EVE-MCI-MCI-SUN,CHE,EVE,MCI,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,COV-EVE-LIV-LIV-MUN,COV,EVE,LIV,LIV,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,COV-EVE-LIV-LIV-SUN,COV,EVE,LIV,LIV,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,COV-EVE-LIV-MCI-MUN,COV,EVE,LIV,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,COV-EVE-LIV-MCI-SUN,COV,EVE,LIV,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,COV-EVE-MCI-MCI-MUN,COV,EVE,MCI,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,COV-EVE-MCI-MCI-SUN,COV,EVE,MCI,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,EVE-HUL-LIV-LIV-MUN,EVE,HUL,LIV,LIV,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,EVE-HUL-LIV-LIV-SUN,EVE,HUL,LIV,LIV,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,EVE-HUL-LIV-MCI-MUN,EVE,HUL,LIV,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,EVE-HUL-LIV-MCI-SUN,EVE,HUL,LIV,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,EVE-HUL-MCI-MCI-MUN,EVE,HUL,MCI,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,EVE-HUL-MCI-MCI-SUN,EVE,HUL,MCI,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,EVE-LIV-LIV-MUN-TOT,EVE,LIV,LIV,MUN,TOT,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,EVE-LIV-LIV-TOT-SUN,EVE,LIV,LIV,TOT,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,EVE-LIV-MCI-MUN-TOT,EVE,LIV,MCI,MUN,TOT,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
5,1+1+1+1+1,EVE-LIV-MCI-TOT-SUN,EVE,LIV,MCI,TOT,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,EVE-MCI-MCI-MUN-TOT,EVE,MCI,MCI,MUN,TOT,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,EVE-MCI-MCI-TOT-SUN,EVE,MCI,MCI,TOT,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.2
4,2+1+1+1,CHE-LEE-LIV-LIV-MUN,CHE,LEE,LIV,LIV,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1945
4,2+1+1+1,CHE-LEE-LIV-LIV-SUN,CHE,LEE,LIV,LIV,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1945
5,1+1+1+1+1,CHE-LEE-LIV-MCI-MUN,CHE,LEE,LIV,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1945
5,1+1+1+1+1,CHE-LEE-LIV-MCI-SUN,CHE,LEE,LIV,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1945
4,2+1+1+1,CHE-LEE-MCI-MCI-MUN,CHE,LEE,MCI,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1945
4,2+1+1+1,CHE-LEE-MCI-MCI-SUN,CHE,LEE,MCI,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1945
2,3+2,BRE-BRE-BRE-CHE-CHE,BRE,BRE,BRE,CHE,CHE,3.0,2.6,3.0,2.0,2.5,2.5455,-0.1669
3,2+2+1,BRE-BRE-CHE-CHE-LIV,BRE,BRE,CHE,CHE,LIV,3.0,2.6,3.0,2.0,2.5,2.5455,-0.1669
3,2+2+1,BRE-BRE-CHE-CHE-MCI,BRE,BRE,CHE,CHE,MCI,3.0,2.6,3.0,2.0,2.5,2.5455,-0.1669
3,2+2+1,BRE-CHE-CHE-LIV-LIV,BRE,CHE,CHE,LIV,LIV,3.0,2.6,3.0,2.0,2.5,2.5455,-0.1669
4,2+1+1+1,BRE-CHE-CHE-LIV-MCI,BRE,CHE,CHE,LIV,MCI,3.0,2.6,3.0,2.0,2.5,2.5455,-0.1669
3,2+2+1,BRE-CHE-CHE-MCI-MCI,BRE,CHE,CHE,MCI,MCI,3.0,2.6,3.0,2.0,2.5,2.5455,-0.1669
3,2+2+1,CHE-CHE-LIV-LIV-MCI,CHE,CHE,LIV,LIV,MCI,3.0,2.6,3.0,2.0,2.5,2.5455,-0.1669
3,2+2+1,CHE-CHE-LIV-MCI-MCI,CHE,CHE,LIV,MCI,MCI,3.0,2.6,3.0,2.0,2.5,2.5455,-0.1669
4,2+1+1+1,BOU-BRE-BRE-CHE-MUN,BOU,BRE,BRE,CHE,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
4,2+1+1+1,BOU-BRE-BRE-CHE-SUN,BOU,BRE,BRE,CHE,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
5,1+1+1+1+1,BOU-BRE-CHE-LIV-MUN,BOU,BRE,CHE,LIV,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
5,1+1+1+1+1,BOU-BRE-CHE-LIV-SUN,BOU,BRE,CHE,LIV,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
5,1+1+1+1+1,BOU-BRE-CHE-MCI-MUN,BOU,BRE,CHE,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
5,1+1+1+1+1,BOU-BRE-CHE-MCI-SUN,BOU,BRE,CHE,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
4,2+1+1+1,BOU-CHE-LIV-LIV-MUN,BOU,CHE,LIV,LIV,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
4,2+1+1+1,BOU-CHE-LIV-LIV-SUN,BOU,CHE,LIV,LIV,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
5,1+1+1+1+1,BOU-CHE-LIV-MCI-MUN,BOU,CHE,LIV,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
5,1+1+1+1+1,BOU-CHE-LIV-MCI-SUN,BOU,CHE,LIV,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
4,2+1+1+1,BOU-CHE-MCI-MCI-MUN,BOU,CHE,MCI,MCI,MUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
4,2+1+1+1,BOU-CHE-MCI-MCI-SUN,BOU,CHE,MCI,MCI,SUN,2.67,2.6,3.0,2.33,2.5,2.5455,-0.1634
