horizon,strategy,type,pairing,gkp1,club1,price1,gkp2,club2,price2,total_price,num_gws,tot_rot_xp,rot_xp_per_gw,oc_score,dcs,s_risk,rot_avg_fdr,no_diff_pct,all_easy_pct,fdr_corr,foi,expected_cs
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Tzolakis (HUL),Lammens,MUN,5.0,Tzolakis,HUL,4.5,9.5,19,110.11,5.8,5.501,68.99,65.3,2.84,89.5,31.6,0.3047,0.5227,5.95
full_season,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Tzolakis (HUL),Lammens,MUN,5.0,Tzolakis,HUL,4.5,9.5,38,221.0,5.82,5.521,69.06,64.59,2.79,86.8,36.8,0.3878,0.5143,12.05
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Horníček (NEW),Lammens,MUN,5.0,Horníček,NEW,5.0,10.0,3,23.36,7.79,7.344,78.17,45.42,2.75,33.3,33.3,-0.5,0.4799,1.33
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Horníček (NEW),Lammens,MUN,5.0,Horníček,NEW,5.0,10.0,16,91.15,5.7,5.255,66.68,70.05,2.75,93.8,31.2,0.2434,0.5387,4.57
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Horníček (NEW),Lammens,MUN,5.0,Horníček,NEW,5.0,10.0,19,109.62,5.77,5.328,69.18,73.19,2.68,94.7,36.8,0.0957,0.5294,5.75
full_season,Active 2-GKP Rotation,Active 2-GKP,Lammens (MUN) + Horníček (NEW),Lammens,MUN,5.0,Horníček,NEW,5.0,10.0,38,220.52,5.8,5.361,71.61,77.83,2.55,94.7,50.0,-0.1137,0.5188,12.09
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Sels (NFO),Pope,NEW,5.0,Sels,NFO,5.0,10.0,3,23.99,8.0,7.556,76.93,42.33,3.0,33.3,0.0,-0.866,0.5587,1.01
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Sels (NFO),Pope,NEW,5.0,Sels,NFO,5.0,10.0,16,95.21,5.95,5.509,72.59,73.95,2.62,93.8,43.8,0.1118,0.5332,4.67
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Sels (NFO),Pope,NEW,5.0,Sels,NFO,5.0,10.0,19,113.52,5.97,5.533,73.48,75.13,2.63,94.7,42.1,0.0,0.5372,5.53
full_season,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Sels (NFO),Pope,NEW,5.0,Sels,NFO,5.0,10.0,38,227.0,5.97,5.532,72.73,73.31,2.63,92.1,44.7,0.0674,0.5393,11.26
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Roefs (SUN),Pope,NEW,5.0,Roefs,SUN,5.0,10.0,3,24.23,8.08,7.635,78.17,45.42,2.75,33.3,33.3,-0.5,0.497,1.25
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Roefs (SUN),Pope,NEW,5.0,Roefs,SUN,5.0,10.0,16,95.08,5.94,5.501,70.95,70.21,2.69,87.5,43.8,0.0,0.5459,4.77
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Roefs (SUN),Pope,NEW,5.0,Roefs,SUN,5.0,10.0,19,113.63,5.98,5.539,72.79,73.18,2.63,89.5,47.4,-0.091,0.5382,5.88
full_season,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Roefs (SUN),Pope,NEW,5.0,Roefs,SUN,5.0,10.0,38,226.53,5.96,5.52,74.13,77.35,2.58,92.1,50.0,-0.3078,0.5384,11.86
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Kinsky (TOT),Pope,NEW,5.0,Kinsky,TOT,4.5,9.5,3,22.35,7.45,7.155,72.83,32.08,3.0,33.3,33.3,0.5,0.5754,0.97
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Kinsky (TOT),Pope,NEW,5.0,Kinsky,TOT,4.5,9.5,16,92.31,5.77,5.475,73.23,76.99,2.56,93.8,50.0,-0.0983,0.5655,4.58
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Kinsky (TOT),Pope,NEW,5.0,Kinsky,TOT,4.5,9.5,19,109.09,5.74,5.447,72.77,77.03,2.58,94.7,47.4,-0.0893,0.567,5.33
full_season,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Kinsky (TOT),Pope,NEW,5.0,Kinsky,TOT,4.5,9.5,38,217.87,5.73,5.439,72.13,75.79,2.61,94.7,44.7,-0.0058,0.5712,10.6
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Tzolakis (HUL),Pope,NEW,5.0,Tzolakis,HUL,4.5,9.5,3,21.77,7.26,6.964,69.4,23.5,3.25,33.3,33.3,0.866,0.5777,0.95
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Tzolakis (HUL),Pope,NEW,5.0,Tzolakis,HUL,4.5,9.5,16,89.54,5.6,5.302,69.38,74.79,2.62,93.8,43.8,0.0,0.5575,4.68
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Tzolakis (HUL),Pope,NEW,5.0,Tzolakis,HUL,4.5,9.5,19,106.52,5.61,5.312,67.92,70.72,2.68,89.5,42.1,0.0739,0.5607,5.47
full_season,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Tzolakis (HUL),Pope,NEW,5.0,Tzolakis,HUL,4.5,9.5,38,214.0,5.63,5.337,69.22,72.88,2.63,89.5,47.4,-0.0503,0.5546,11.32
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Horníček (NEW),Pope,NEW,5.0,Horníček,NEW,5.0,10.0,3,21.44,7.15,6.703,66.67,16.67,3.5,33.3,0.0,1.0,0.6279,0.78
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Horníček (NEW),Pope,NEW,5.0,Horníček,NEW,5.0,10.0,16,87.8,5.49,5.046,54.74,49.17,3.0,75.0,25.0,1.0,0.5654,4.1
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Horníček (NEW),Pope,NEW,5.0,Horníček,NEW,5.0,10.0,19,104.35,5.49,5.051,54.06,47.28,3.05,73.7,21.1,1.0,0.5753,4.74
full_season,Active 2-GKP Rotation,Active 2-GKP,Pope (NEW) + Horníček (NEW),Pope,NEW,5.0,Horníček,NEW,5.0,10.0,38,209.25,5.51,5.065,53.54,45.35,3.08,71.1,26.3,1.0,0.5738,9.57
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Roefs (SUN),Sels,NFO,5.0,Roefs,SUN,5.0,10.0,3,24.87,8.29,7.847,81.33,53.33,2.25,33.3,33.3,0.0,0.4529,1.52
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Roefs (SUN),Sels,NFO,5.0,Roefs,SUN,5.0,10.0,16,96.74,6.05,5.604,72.46,69.54,2.69,87.5,43.8,0.0897,0.5267,5.04
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Roefs (SUN),Sels,NFO,5.0,Roefs,SUN,5.0,10.0,19,115.32,6.07,5.628,73.82,71.94,2.63,89.5,47.4,0.0747,0.5151,6.14
full_season,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Roefs (SUN),Sels,NFO,5.0,Roefs,SUN,5.0,10.0,38,230.42,6.06,5.622,74.74,74.47,2.61,92.1,47.4,-0.0058,0.5207,12.23
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Kinsky (TOT),Sels,NFO,5.0,Kinsky,TOT,4.5,9.5,3,23.88,7.96,7.666,81.6,54.0,2.5,33.3,33.3,-0.866,0.515,1.08
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Kinsky (TOT),Sels,NFO,5.0,Kinsky,TOT,4.5,9.5,16,96.52,6.03,5.738,80.91,84.93,2.44,100.0,56.2,-0.3517,0.5428,5.05
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Kinsky (TOT),Sels,NFO,5.0,Kinsky,TOT,4.5,9.5,19,114.83,6.04,5.749,81.36,85.57,2.42,100.0,57.9,-0.3858,0.5384,5.9
full_season,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Kinsky (TOT),Sels,NFO,5.0,Kinsky,TOT,4.5,9.5,38,229.24,6.03,5.738,80.72,84.43,2.47,100.0,52.6,-0.3981,0.5462,11.95
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Tzolakis (HUL),Sels,NFO,5.0,Tzolakis,HUL,4.5,9.5,3,23.11,7.7,7.408,79.67,49.17,2.75,33.3,33.3,-1.0,0.5113,1.02
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Tzolakis (HUL),Sels,NFO,5.0,Tzolakis,HUL,4.5,9.5,16,95.63,5.98,5.683,71.74,64.39,2.69,81.2,50.0,0.3587,0.5388,4.82
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Tzolakis (HUL),Sels,NFO,5.0,Tzolakis,HUL,4.5,9.5,19,113.94,6.0,5.703,73.82,68.73,2.63,84.2,52.6,0.1515,0.5344,5.67
full_season,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Tzolakis (HUL),Sels,NFO,5.0,Tzolakis,HUL,4.5,9.5,38,227.37,5.98,5.689,74.26,70.4,2.63,86.8,50.0,0.1044,0.5347,11.33
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Horníček (NEW),Sels,NFO,5.0,Horníček,NEW,5.0,10.0,3,23.2,7.73,7.292,76.93,42.33,3.0,33.3,0.0,-0.866,0.5639,1.0
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Horníček (NEW),Sels,NFO,5.0,Horníček,NEW,5.0,10.0,16,95.19,5.95,5.508,72.57,73.95,2.62,93.8,43.8,0.1118,0.5385,4.55
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Horníček (NEW),Sels,NFO,5.0,Horníček,NEW,5.0,10.0,19,113.5,5.97,5.532,73.46,75.13,2.63,94.7,42.1,0.0,0.5425,5.41
full_season,Active 2-GKP Rotation,Active 2-GKP,Sels (NFO) + Horníček (NEW),Sels,NFO,5.0,Horníček,NEW,5.0,10.0,38,226.66,5.96,5.523,72.58,73.31,2.63,92.1,44.7,0.0674,0.5446,10.64
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Kinsky (TOT),Roefs,SUN,5.0,Kinsky,TOT,4.5,9.5,3,24.12,8.04,7.745,77.5,43.75,2.5,33.3,33.3,0.5,0.4635,1.32
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Kinsky (TOT),Roefs,SUN,5.0,Kinsky,TOT,4.5,9.5,16,95.52,5.97,5.676,80.49,86.54,2.44,100.0,56.2,-0.5666,0.5541,4.84
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Kinsky (TOT),Roefs,SUN,5.0,Kinsky,TOT,4.5,9.5,19,114.07,6.0,5.709,80.76,85.79,2.42,100.0,57.9,-0.4148,0.5398,5.94
full_season,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Kinsky (TOT),Roefs,SUN,5.0,Kinsky,TOT,4.5,9.5,38,227.4,5.98,5.69,78.92,82.03,2.5,97.4,52.6,-0.3352,0.5491,11.8
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Tzolakis (HUL),Roefs,SUN,5.0,Tzolakis,HUL,4.5,9.5,3,23.34,7.78,7.487,76.67,41.67,2.75,33.3,33.3,0.0,0.4623,1.26
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Tzolakis (HUL),Roefs,SUN,5.0,Tzolakis,HUL,4.5,9.5,16,94.69,5.92,5.624,72.13,67.88,2.75,87.5,37.5,0.1156,0.5517,4.71
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Tzolakis (HUL),Roefs,SUN,5.0,Tzolakis,HUL,4.5,9.5,19,113.24,5.96,5.665,73.82,70.33,2.68,89.5,42.1,0.125,0.5376,5.81
full_season,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Tzolakis (HUL),Roefs,SUN,5.0,Tzolakis,HUL,4.5,9.5,38,225.41,5.93,5.638,72.94,69.32,2.71,89.5,39.5,0.179,0.5386,11.1
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Horníček (NEW),Roefs,SUN,5.0,Horníček,NEW,5.0,10.0,3,23.44,7.81,7.37,78.17,45.42,2.75,33.3,33.3,-0.5,0.5015,1.25
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Horníček (NEW),Roefs,SUN,5.0,Horníček,NEW,5.0,10.0,16,94.28,5.89,5.451,70.1,70.21,2.69,87.5,43.8,0.0,0.5513,4.26
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Horníček (NEW),Roefs,SUN,5.0,Horníček,NEW,5.0,10.0,19,112.83,5.94,5.497,72.08,73.18,2.63,89.5,47.4,-0.091,0.5435,5.36
full_season,Active 2-GKP Rotation,Active 2-GKP,Roefs (SUN) + Horníček (NEW),Roefs,SUN,5.0,Horníček,NEW,5.0,10.0,38,224.99,5.92,5.479,73.44,77.35,2.58,92.1,50.0,-0.3078,0.5437,10.51
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kinsky (TOT) + Tzolakis (HUL),Kinsky,TOT,4.5,Tzolakis,HUL,4.5,9.0,3,21.78,7.26,7.112,71.74,29.34,3.0,33.3,33.3,0.866,0.5375,1.01
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kinsky (TOT) + Tzolakis (HUL),Kinsky,TOT,4.5,Tzolakis,HUL,4.5,9.0,16,91.4,5.71,5.565,72.41,71.08,2.69,93.8,37.5,0.3006,0.5755,3.98
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kinsky (TOT) + Tzolakis (HUL),Kinsky,TOT,4.5,Tzolakis,HUL,4.5,9.0,19,108.38,5.7,5.557,72.35,71.27,2.68,94.7,36.8,0.3506,0.5695,4.82
full_season,Active 2-GKP Rotation,Active 2-GKP,Kinsky (TOT) + Tzolakis (HUL),Kinsky,TOT,4.5,Tzolakis,HUL,4.5,9.0,38,217.08,5.71,5.565,73.6,74.07,2.63,94.7,42.1,0.1419,0.5683,9.83
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Kinsky (TOT) + Horníček (NEW),Kinsky,TOT,4.5,Horníček,NEW,5.0,9.5,3,21.55,7.18,6.89,72.83,32.08,3.0,33.3,33.3,0.5,0.5806,0.96
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Kinsky (TOT) + Horníček (NEW),Kinsky,TOT,4.5,Horníček,NEW,5.0,9.5,16,91.05,5.69,5.396,71.88,76.99,2.56,93.8,50.0,-0.0983,0.5711,3.8
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Kinsky (TOT) + Horníček (NEW),Kinsky,TOT,4.5,Horníček,NEW,5.0,9.5,19,107.72,5.67,5.375,71.53,77.03,2.58,94.7,47.4,-0.0893,0.5726,4.62
full_season,Active 2-GKP Rotation,Active 2-GKP,Kinsky (TOT) + Horníček (NEW),Kinsky,TOT,4.5,Horníček,NEW,5.0,9.5,38,214.84,5.65,5.359,70.76,75.79,2.61,94.7,44.7,-0.0058,0.5768,9.24
gw1_3,Active 2-GKP Rotation,Active 2-GKP,Tzolakis (HUL) + Horníček (NEW),Tzolakis,HUL,4.5,Horníček,NEW,5.0,9.5,3,20.73,6.91,6.615,69.4,23.5,3.25,33.3,33.3,0.866,0.5829,0.96
gw4_19,Active 2-GKP Rotation,Active 2-GKP,Tzolakis (HUL) + Horníček (NEW),Tzolakis,HUL,4.5,Horníček,NEW,5.0,9.5,16,84.59,5.29,4.992,64.07,74.79,2.62,93.8,43.8,0.0,0.563,4.78
gw1_19,Active 2-GKP Rotation,Active 2-GKP,Tzolakis (HUL) + Horníček (NEW),Tzolakis,HUL,4.5,Horníček,NEW,5.0,9.5,19,100.52,5.29,4.996,62.5,70.72,2.68,89.5,42.1,0.0739,0.5662,5.58
full_season,Active 2-GKP Rotation,Active 2-GKP,Tzolakis (HUL) + Horníček (NEW),Tzolakis,HUL,4.5,Horníček,NEW,5.0,9.5,38,201.77,5.31,5.015,63.7,72.88,2.63,89.5,47.4,-0.0503,0.56,11.35
