num_unique_clubs,allocation_pattern,clubs,club1,club2,club3,club4,club5,gw1_avg_fdr,gw1_max_fdr,gw2_avg_fdr,gw3_avg_fdr,gw2_3_rot_fdr,effective_avg_fdr,avg_fdr_corr
4,2+1+1+1,AVL-BRE-LEE-MCI-MCI,AVL,BRE,LEE,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
5,1+1+1+1+1,AVL-CRY-LEE-LIV-MCI,AVL,CRY,LEE,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
4,2+1+1+1,AVL-LEE-LIV-LIV-MCI,AVL,LEE,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
4,2+1+1+1,AVL-LEE-LIV-MCI-MCI,AVL,LEE,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
4,2+1+1+1,BRE-BRE-BHA-LEE-LIV,BRE,BRE,BHA,LEE,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
4,2+1+1+1,BRE-BRE-BHA-LEE-MCI,BRE,BRE,BHA,LEE,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
5,1+1+1+1+1,BRE-BHA-CRY-LEE-LIV,BRE,BHA,CRY,LEE,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
5,1+1+1+1+1,BRE-BHA-CRY-LEE-MCI,BRE,BHA,CRY,LEE,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
4,2+1+1+1,BRE-BHA-LEE-LIV-LIV,BRE,BHA,LEE,LIV,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
4,2+1+1+1,BRE-BHA-LEE-MCI-MCI,BRE,BHA,LEE,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
5,1+1+1+1+1,BHA-CRY-LEE-LIV-MCI,BHA,CRY,LEE,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
4,2+1+1+1,BHA-LEE-LIV-LIV-MCI,BHA,LEE,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
4,2+1+1+1,BHA-LEE-LIV-MCI-MCI,BHA,LEE,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.4598
3,3+1+1,CHE-EVE-TOT-TOT-TOT,CHE,EVE,TOT,TOT,TOT,3.0,3.0,2.0,3.0,2.5,2.7273,0.4713
3,3+1+1,AVL-BRE-BRE-BRE-CRY,AVL,BRE,BRE,BRE,CRY,3.0,3.0,3.0,2.0,2.5,2.7273,0.4964
3,3+1+1,BRE-BRE-BRE-BHA-CRY,BRE,BRE,BRE,BHA,CRY,3.0,3.0,3.0,2.0,2.5,2.7273,0.4964
3,3+1+1,BRE-BRE-BRE-CRY-LIV,BRE,BRE,BRE,CRY,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
3,3+1+1,BRE-BRE-BRE-CRY-MCI,BRE,BRE,BRE,CRY,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
3,2+2+1,BRE-BRE-CRY-CRY-LIV,BRE,BRE,CRY,CRY,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
3,2+2+1,BRE-BRE-CRY-CRY-MCI,BRE,BRE,CRY,CRY,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
4,2+1+1+1,BRE-BRE-LEE-LIV-MCI,BRE,BRE,LEE,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
3,2+2+1,BRE-CRY-CRY-LIV-LIV,BRE,CRY,CRY,LIV,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
3,2+2+1,BRE-CRY-CRY-MCI-MCI,BRE,CRY,CRY,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
4,2+1+1+1,BRE-LEE-LIV-LIV-MCI,BRE,LEE,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
4,2+1+1+1,BRE-LEE-LIV-MCI-MCI,BRE,LEE,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
3,2+2+1,CRY-CRY-LIV-LIV-MCI,CRY,CRY,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
3,2+2+1,CRY-CRY-LIV-MCI-MCI,CRY,CRY,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.5
2,3+2,AVL-AVL-BRE-BRE-BRE,AVL,AVL,BRE,BRE,BRE,3.0,3.0,3.0,2.0,2.5,2.7273,0.5196
2,3+2,BRE-BRE-BRE-BHA-BHA,BRE,BRE,BRE,BHA,BHA,3.0,3.0,3.0,2.0,2.5,2.7273,0.5196
5,1+1+1+1+1,AVL-BRE-LEE-LIV-MCI,AVL,BRE,LEE,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.5598
5,1+1+1+1+1,BRE-BHA-LEE-LIV-MCI,BRE,BHA,LEE,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.5598
2,3+2,BRE-BRE-BRE-LIV-LIV,BRE,BRE,BRE,LIV,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.6
2,3+2,BRE-BRE-BRE-MCI-MCI,BRE,BRE,BRE,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6
3,2+2+1,BRE-BRE-CRY-LIV-LIV,BRE,BRE,CRY,LIV,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.6
3,2+2+1,BRE-BRE-CRY-MCI-MCI,BRE,BRE,CRY,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6
4,2+1+1+1,BRE-CRY-CRY-LIV-MCI,BRE,CRY,CRY,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6
3,2+2+1,CRY-LIV-LIV-MCI-MCI,CRY,LIV,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6
3,3+1+1,AVL-BRE-BRE-BRE-LIV,AVL,BRE,BRE,BRE,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.6464
3,3+1+1,AVL-BRE-BRE-BRE-MCI,AVL,BRE,BRE,BRE,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6464
3,3+1+1,BRE-BRE-BRE-BHA-LIV,BRE,BRE,BRE,BHA,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.6464
3,3+1+1,BRE-BRE-BRE-BHA-MCI,BRE,BRE,BRE,BHA,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6464
4,2+1+1+1,AVL-BRE-BRE-CRY-LIV,AVL,BRE,BRE,CRY,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,AVL-BRE-BRE-CRY-MCI,AVL,BRE,BRE,CRY,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,AVL-BRE-CRY-LIV-LIV,AVL,BRE,CRY,LIV,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,AVL-BRE-CRY-MCI-MCI,AVL,BRE,CRY,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,AVL-CRY-LIV-LIV-MCI,AVL,CRY,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,AVL-CRY-LIV-MCI-MCI,AVL,CRY,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,BRE-BRE-BHA-CRY-LIV,BRE,BRE,BHA,CRY,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,BRE-BRE-BHA-CRY-MCI,BRE,BRE,BHA,CRY,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,BRE-BHA-CRY-LIV-LIV,BRE,BHA,CRY,LIV,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,BRE-BHA-CRY-MCI-MCI,BRE,BHA,CRY,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,BHA-CRY-LIV-LIV-MCI,BHA,CRY,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
4,2+1+1+1,BHA-CRY-LIV-MCI-MCI,BHA,CRY,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.6964
3,3+1+1,BRE-BRE-BRE-LIV-MCI,BRE,BRE,BRE,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7
4,2+1+1+1,BRE-BRE-CRY-LIV-MCI,BRE,BRE,CRY,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7
4,2+1+1+1,BRE-CRY-LIV-LIV-MCI,BRE,CRY,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7
4,2+1+1+1,BRE-CRY-LIV-MCI-MCI,BRE,CRY,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7
3,2+2+1,AVL-AVL-BRE-BRE-LIV,AVL,AVL,BRE,BRE,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,AVL-AVL-BRE-BRE-MCI,AVL,AVL,BRE,BRE,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,AVL-AVL-BRE-LIV-LIV,AVL,AVL,BRE,LIV,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,AVL-AVL-BRE-MCI-MCI,AVL,AVL,BRE,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,AVL-AVL-LIV-LIV-MCI,AVL,AVL,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,AVL-AVL-LIV-MCI-MCI,AVL,AVL,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,BRE-BRE-BHA-BHA-LIV,BRE,BRE,BHA,BHA,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,BRE-BRE-BHA-BHA-MCI,BRE,BRE,BHA,BHA,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,BRE-BHA-BHA-LIV-LIV,BRE,BHA,BHA,LIV,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,BRE-BHA-BHA-MCI-MCI,BRE,BHA,BHA,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,BHA-BHA-LIV-LIV-MCI,BHA,BHA,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,BHA-BHA-LIV-MCI-MCI,BHA,BHA,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7196
3,2+2+1,AVL-BRE-BRE-LIV-LIV,AVL,BRE,BRE,LIV,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.7464
3,2+2+1,AVL-BRE-BRE-MCI-MCI,AVL,BRE,BRE,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7464
3,2+2+1,AVL-LIV-LIV-MCI-MCI,AVL,LIV,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7464
3,2+2+1,BRE-BRE-BHA-LIV-LIV,BRE,BRE,BHA,LIV,LIV,3.0,3.0,3.0,2.0,2.5,2.7273,0.7464
3,2+2+1,BRE-BRE-BHA-MCI-MCI,BRE,BRE,BHA,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7464
3,2+2+1,BHA-LIV-LIV-MCI-MCI,BHA,LIV,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7464
5,1+1+1+1+1,AVL-BRE-CRY-LIV-MCI,AVL,BRE,CRY,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7964
5,1+1+1+1+1,BRE-BHA-CRY-LIV-MCI,BRE,BHA,CRY,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.7964
3,2+2+1,BRE-BRE-LIV-LIV-MCI,BRE,BRE,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8
3,2+2+1,BRE-BRE-LIV-MCI-MCI,BRE,BRE,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8
3,2+2+1,BRE-LIV-LIV-MCI-MCI,BRE,LIV,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8
4,2+1+1+1,AVL-AVL-BRE-LIV-MCI,AVL,AVL,BRE,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8196
4,2+1+1+1,BRE-BHA-BHA-LIV-MCI,BRE,BHA,BHA,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8196
4,2+1+1+1,AVL-BRE-BRE-LIV-MCI,AVL,BRE,BRE,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8464
4,2+1+1+1,AVL-BRE-LIV-LIV-MCI,AVL,BRE,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8464
4,2+1+1+1,AVL-BRE-LIV-MCI-MCI,AVL,BRE,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8464
4,2+1+1+1,BRE-BRE-BHA-LIV-MCI,BRE,BRE,BHA,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8464
4,2+1+1+1,BRE-BHA-LIV-LIV-MCI,BRE,BHA,LIV,LIV,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8464
4,2+1+1+1,BRE-BHA-LIV-MCI-MCI,BRE,BHA,LIV,MCI,MCI,3.0,3.0,3.0,2.0,2.5,2.7273,0.8464
3,3+1+1,ARS-IPS-IPS-IPS-MUN,ARS,IPS,IPS,IPS,MUN,2.0,2.0,3.33,3.67,3.5,2.8182,0.5
2,3+2,ARS-ARS-NFO-NFO-NFO,ARS,ARS,NFO,NFO,NFO,2.0,2.0,4.0,3.0,3.5,2.8182,0.5196
2,3+2,IPS-IPS-NFO-NFO-NFO,IPS,IPS,NFO,NFO,NFO,2.0,2.0,4.0,3.0,3.5,2.8182,0.5196
3,2+2+1,ARS-ARS-IPS-IPS-MUN,ARS,ARS,IPS,IPS,MUN,2.0,2.0,3.33,3.67,3.5,2.8182,0.6
3,3+1+1,ARS-IPS-NFO-NFO-NFO,ARS,IPS,NFO,NFO,NFO,2.0,2.0,4.0,3.0,3.5,2.8182,0.6196
3,3+1+1,IPS-IPS-IPS-NFO-TOT,IPS,IPS,IPS,NFO,TOT,2.2,3.0,3.33,3.33,3.33,2.8182,0.0232
3,3+1+1,BRE-IPS-IPS-IPS-NFO,BRE,IPS,IPS,IPS,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.1098
3,3+1+1,IPS-IPS-IPS-LIV-NFO,IPS,IPS,IPS,LIV,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.1098
3,3+1+1,IPS-IPS-IPS-MCI-NFO,IPS,IPS,IPS,MCI,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.1098
4,2+1+1+1,ARS-ARS-IPS-NFO-TOT,ARS,ARS,IPS,NFO,TOT,2.2,3.0,3.33,3.33,3.33,2.8182,0.2232
4,2+1+1+1,ARS-IPS-IPS-NFO-TOT,ARS,IPS,IPS,NFO,TOT,2.2,3.0,3.33,3.33,3.33,2.8182,0.2232
3,3+1+1,CRY-IPS-IPS-IPS-MUN,CRY,IPS,IPS,IPS,MUN,2.2,3.0,3.33,3.33,3.33,2.8182,0.25
4,2+1+1+1,ARS-ARS-BRE-IPS-NFO,ARS,ARS,BRE,IPS,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.3098
4,2+1+1+1,ARS-ARS-IPS-LIV-NFO,ARS,ARS,IPS,LIV,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.3098
4,2+1+1+1,ARS-ARS-IPS-MCI-NFO,ARS,ARS,IPS,MCI,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.3098
4,2+1+1+1,ARS-BRE-IPS-IPS-NFO,ARS,BRE,IPS,IPS,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.3098
3,3+1+1,ARS-EVE-NFO-NFO-NFO,ARS,EVE,NFO,NFO,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.3098
4,2+1+1+1,ARS-IPS-IPS-LIV-NFO,ARS,IPS,IPS,LIV,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.3098
4,2+1+1+1,ARS-IPS-IPS-MCI-NFO,ARS,IPS,IPS,MCI,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.3098
3,3+1+1,EVE-IPS-NFO-NFO-NFO,EVE,IPS,NFO,NFO,NFO,2.2,3.0,3.67,3.0,3.33,2.8182,0.3098
3,2+2+1,ARS-ARS-CHE-NFO-NFO,ARS,ARS,CHE,NFO,NFO,2.2,3.0,3.33,3.33,3.33,2.8182,0.3187
3,2+2+1,CHE-IPS-IPS-NFO-NFO,CHE,IPS,IPS,NFO,NFO,2.2,3.0,3.33,3.33,3.33,2.8182,0.3187
3,3+1+1,EVE-IPS-IPS-IPS-MUN,EVE,IPS,IPS,IPS,MUN,2.2,3.0,3.0,3.67,3.33,2.8182,0.4
3,3+1+1,ARS-AVL-NFO-NFO-NFO,ARS,AVL,NFO,NFO,NFO,2.2,3.0,4.0,2.67,3.33,2.8182,0.4098
3,3+1+1,ARS-BHA-NFO-NFO-NFO,ARS,BHA,NFO,NFO,NFO,2.2,3.0,4.0,2.67,3.33,2.8182,0.4098
3,3+1+1,AVL-IPS-NFO-NFO-NFO,AVL,IPS,NFO,NFO,NFO,2.2,3.0,4.0,2.67,3.33,2.8182,0.4098
3,3+1+1,BHA-IPS-NFO-NFO-NFO,BHA,IPS,NFO,NFO,NFO,2.2,3.0,4.0,2.67,3.33,2.8182,0.4098
4,2+1+1+1,ARS-CHE-IPS-NFO-NFO,ARS,CHE,IPS,NFO,NFO,2.2,3.0,3.33,3.33,3.33,2.8182,0.4187
3,2+2+1,ARS-ARS-AVL-NFO-NFO,ARS,ARS,AVL,NFO,NFO,2.2,3.0,4.0,2.67,3.33,2.8182,0.4464
3,2+2+1,ARS-ARS-BHA-NFO-NFO,ARS,ARS,BHA,NFO,NFO,2.2,3.0,4.0,2.67,3.33,2.8182,0.4464
3,2+2+1,AVL-IPS-IPS-NFO-NFO,AVL,IPS,IPS,NFO,NFO,2.2,3.0,4.0,2.67,3.33,2.8182,0.4464
3,2+2+1,BHA-IPS-IPS-NFO-NFO,BHA,IPS,IPS,NFO,NFO,2.2,3.0,4.0,2.67,3.33,2.8182,0.4464
4,2+1+1+1,ARS-ARS-CRY-IPS-MUN,ARS,ARS,CRY,IPS,MUN,2.2,3.0,3.33,3.33,3.33,2.8182,0.45
4,2+1+1+1,ARS-CRY-IPS-IPS-MUN,ARS,CRY,IPS,IPS,MUN,2.2,3.0,3.33,3.33,3.33,2.8182,0.45
4,2+1+1+1,ARS-AVL-IPS-NFO-NFO,ARS,AVL,IPS,NFO,NFO,2.2,3.0,4.0,2.67,3.33,2.8182,0.5464
4,2+1+1+1,ARS-BHA-IPS-NFO-NFO,ARS,BHA,IPS,NFO,NFO,2.2,3.0,4.0,2.67,3.33,2.8182,0.5464
4,2+1+1+1,ARS-ARS-EVE-IPS-MUN,ARS,ARS,EVE,IPS,MUN,2.2,3.0,3.0,3.67,3.33,2.8182,0.6
4,2+1+1+1,ARS-EVE-IPS-IPS-MUN,ARS,EVE,IPS,IPS,MUN,2.2,3.0,3.0,3.67,3.33,2.8182,0.6
3,3+1+1,AVL-IPS-IPS-IPS-TOT,AVL,IPS,IPS,IPS,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,-0.2366
3,3+1+1,BHA-IPS-IPS-IPS-TOT,BHA,IPS,IPS,IPS,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,-0.2366
3,3+1+1,BRE-CHE-IPS-IPS-IPS,BRE,CHE,IPS,IPS,IPS,2.4,3.0,3.0,3.33,3.17,2.8182,-0.1878
3,3+1+1,CHE-IPS-IPS-IPS-LIV,CHE,IPS,IPS,IPS,LIV,2.4,3.0,3.0,3.33,3.17,2.8182,-0.1878
3,3+1+1,CHE-IPS-IPS-IPS-MCI,CHE,IPS,IPS,IPS,MCI,2.4,3.0,3.0,3.33,3.17,2.8182,-0.1878
3,3+1+1,BRE-IPS-IPS-IPS-LEE,BRE,IPS,IPS,IPS,LEE,2.4,3.0,3.33,3.0,3.17,2.8182,-0.15
3,3+1+1,IPS-IPS-IPS-LEE-LIV,IPS,IPS,IPS,LEE,LIV,2.4,3.0,3.33,3.0,3.17,2.8182,-0.15
3,3+1+1,IPS-IPS-IPS-LEE-MCI,IPS,IPS,IPS,LEE,MCI,2.4,3.0,3.33,3.0,3.17,2.8182,-0.15
3,3+1+1,IPS-IPS-IPS-LEE-TOT,IPS,IPS,IPS,LEE,TOT,2.4,3.0,3.0,3.33,3.17,2.8182,-0.15
3,3+1+1,CRY-NFO-NFO-NFO-TOT,CRY,NFO,NFO,NFO,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,-0.1
3,3+1+1,AVL-BRE-IPS-IPS-IPS,AVL,BRE,IPS,IPS,IPS,2.4,3.0,3.67,2.67,3.17,2.8182,-0.0634
3,3+1+1,AVL-IPS-IPS-IPS-LIV,AVL,IPS,IPS,IPS,LIV,2.4,3.0,3.67,2.67,3.17,2.8182,-0.0634
3,3+1+1,AVL-IPS-IPS-IPS-MCI,AVL,IPS,IPS,IPS,MCI,2.4,3.0,3.67,2.67,3.17,2.8182,-0.0634
3,3+1+1,BRE-BHA-IPS-IPS-IPS,BRE,BHA,IPS,IPS,IPS,2.4,3.0,3.67,2.67,3.17,2.8182,-0.0634
3,3+1+1,BHA-IPS-IPS-IPS-LIV,BHA,IPS,IPS,IPS,LIV,2.4,3.0,3.67,2.67,3.17,2.8182,-0.0634
3,3+1+1,BHA-IPS-IPS-IPS-MCI,BHA,IPS,IPS,IPS,MCI,2.4,3.0,3.67,2.67,3.17,2.8182,-0.0634
4,2+1+1+1,ARS-ARS-AVL-IPS-TOT,ARS,ARS,AVL,IPS,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,-0.0366
4,2+1+1+1,ARS-ARS-BHA-IPS-TOT,ARS,ARS,BHA,IPS,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,-0.0366
4,2+1+1+1,ARS-AVL-IPS-IPS-TOT,ARS,AVL,IPS,IPS,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,-0.0366
4,2+1+1+1,ARS-BHA-IPS-IPS-TOT,ARS,BHA,IPS,IPS,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,-0.0366
3,3+1+1,CHE-IPS-IPS-IPS-TOT,CHE,IPS,IPS,IPS,TOT,2.4,3.0,2.67,3.67,3.17,2.8182,-0.0177
2,3+2,EVE-EVE-NFO-NFO-NFO,EVE,EVE,NFO,NFO,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.0
4,2+1+1+1,ARS-ARS-BRE-CHE-IPS,ARS,ARS,BRE,CHE,IPS,2.4,3.0,3.0,3.33,3.17,2.8182,0.0122
4,2+1+1+1,ARS-ARS-CHE-IPS-LIV,ARS,ARS,CHE,IPS,LIV,2.4,3.0,3.0,3.33,3.17,2.8182,0.0122
4,2+1+1+1,ARS-ARS-CHE-IPS-MCI,ARS,ARS,CHE,IPS,MCI,2.4,3.0,3.0,3.33,3.17,2.8182,0.0122
4,2+1+1+1,ARS-BRE-CHE-IPS-IPS,ARS,BRE,CHE,IPS,IPS,2.4,3.0,3.0,3.33,3.17,2.8182,0.0122
4,2+1+1+1,ARS-CHE-IPS-IPS-LIV,ARS,CHE,IPS,IPS,LIV,2.4,3.0,3.0,3.33,3.17,2.8182,0.0122
4,2+1+1+1,ARS-CHE-IPS-IPS-MCI,ARS,CHE,IPS,IPS,MCI,2.4,3.0,3.0,3.33,3.17,2.8182,0.0122
4,2+1+1+1,ARS-ARS-BRE-IPS-LEE,ARS,ARS,BRE,IPS,LEE,2.4,3.0,3.33,3.0,3.17,2.8182,0.05
4,2+1+1+1,ARS-ARS-IPS-LEE-LIV,ARS,ARS,IPS,LEE,LIV,2.4,3.0,3.33,3.0,3.17,2.8182,0.05
4,2+1+1+1,ARS-ARS-IPS-LEE-MCI,ARS,ARS,IPS,LEE,MCI,2.4,3.0,3.33,3.0,3.17,2.8182,0.05
4,2+1+1+1,ARS-ARS-IPS-LEE-TOT,ARS,ARS,IPS,LEE,TOT,2.4,3.0,3.0,3.33,3.17,2.8182,0.05
4,2+1+1+1,ARS-BRE-IPS-IPS-LEE,ARS,BRE,IPS,IPS,LEE,2.4,3.0,3.33,3.0,3.17,2.8182,0.05
4,2+1+1+1,ARS-IPS-IPS-LEE-LIV,ARS,IPS,IPS,LEE,LIV,2.4,3.0,3.33,3.0,3.17,2.8182,0.05
4,2+1+1+1,ARS-IPS-IPS-LEE-MCI,ARS,IPS,IPS,LEE,MCI,2.4,3.0,3.33,3.0,3.17,2.8182,0.05
4,2+1+1+1,ARS-IPS-IPS-LEE-TOT,ARS,IPS,IPS,LEE,TOT,2.4,3.0,3.0,3.33,3.17,2.8182,0.05
3,3+1+1,AVL-EVE-NFO-NFO-NFO,AVL,EVE,NFO,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.0634
3,3+1+1,BHA-EVE-NFO-NFO-NFO,BHA,EVE,NFO,NFO,NFO,2.4,3.0,3.67,2.67,3.17,2.8182,0.0634
4,2+1+1+1,ARS-ARS-BRE-EVE-NFO,ARS,ARS,BRE,EVE,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.0732
4,2+1+1+1,ARS-ARS-CRY-NFO-TOT,ARS,ARS,CRY,NFO,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,0.0732
4,2+1+1+1,ARS-ARS-EVE-LIV-NFO,ARS,ARS,EVE,LIV,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.0732
4,2+1+1+1,ARS-ARS-EVE-MCI-NFO,ARS,ARS,EVE,MCI,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.0732
4,2+1+1+1,ARS-CRY-NFO-NFO-TOT,ARS,CRY,NFO,NFO,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,0.0732
4,2+1+1+1,BRE-EVE-IPS-IPS-NFO,BRE,EVE,IPS,IPS,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.0732
4,2+1+1+1,CRY-IPS-IPS-NFO-TOT,CRY,IPS,IPS,NFO,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,0.0732
4,2+1+1+1,CRY-IPS-NFO-NFO-TOT,CRY,IPS,NFO,NFO,TOT,2.4,3.0,3.33,3.0,3.17,2.8182,0.0732
4,2+1+1+1,EVE-IPS-IPS-LIV-NFO,EVE,IPS,IPS,LIV,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.0732
4,2+1+1+1,EVE-IPS-IPS-MCI-NFO,EVE,IPS,IPS,MCI,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.0732
3,3+1+1,CHE-CRY-NFO-NFO-NFO,CHE,CRY,NFO,NFO,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.086
4,2+1+1+1,ARS-ARS-AVL-CHE-NFO,ARS,ARS,AVL,CHE,NFO,2.4,3.0,3.33,3.0,3.17,2.8182,0.1301
