pre_clubs,pre_unique,pre_pattern,pre_sun,gw13_eff_fdr,gw1_avg_fdr,gw23_rot_fdr,pre_corr,n_swaps,out_clubs,in_clubs,post_clubs,post_unique,post_pattern,post_sun,gw419_rot_fdr,gw419_no_diff_pct,gw419_all_easy_pct,post_corr,path_eff_fdr,scenario_eligible,scenario_rank
AVL-EVE-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,0.1036,2,"AVL,MUN","COV,NFO",COV-EVE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1462,2.491517,False,
BHA-EVE-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,0.1036,2,"EVE,MUN","LIV,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.491517,False,
AVL-CHE-CHE-MUN-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,0.1084,2,"MUN,SUN","NEW,NFO",AVL-CHE-CHE-NEW-NFO,4,2+1+1+1,0,2.5,100.0,18.8,-0.2301,2.491517,False,
BHA-CHE-CHE-MUN-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,0.1084,2,"CHE,MUN","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.491517,False,
BRE-BRE-BHA-CHE-SUN,4,2+1+1+1,1,2.4545,2.8,2.17,-0.3061,2,"BRE,BRE","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.491517,False,
BRE-BHA-BHA-CHE-SUN,4,2+1+1+1,1,2.4545,2.8,2.17,-0.2964,2,"BHA,BRE","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.491517,False,
BRE-BHA-CHE-CHE-SUN,4,2+1+1+1,1,2.4545,2.8,2.17,-0.2964,2,"BRE,CHE","COV,MCI",BHA-CHE-COV-MCI-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.106,2.491517,False,
AVL-AVL-LIV-TOT-SUN,4,2+1+1+1,1,2.4545,2.8,2.17,-0.2732,2,"AVL,AVL","BHA,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.491517,False,
AVL-AVL-MCI-TOT-SUN,4,2+1+1+1,1,2.4545,2.8,2.17,-0.2732,2,"AVL,AVL","CHE,IPS",CHE-IPS-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1399,2.491517,False,
AVL-LIV-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.8,2.17,-0.2732,2,"AVL,TOT","BHA,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.491517,False,
AVL-MCI-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.8,2.17,-0.2732,2,"AVL,TOT","CHE,IPS",CHE-IPS-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1399,2.491517,False,
AVL-LIV-LIV-TOT-SUN,4,2+1+1+1,1,2.4545,2.8,2.17,-0.25,2,"AVL,LIV","BHA,NFO",BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1476,2.491517,False,
AVL-MCI-MCI-TOT-SUN,4,2+1+1+1,1,2.4545,2.8,2.17,-0.25,2,"AVL,MCI","CHE,IPS",CHE-IPS-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5,100.0,18.8,-0.1399,2.491517,False,
CHE-EVE-EVE-NFO-SUN,4,2+1+1+1,1,2.7273,2.6,2.83,0.4507,2,"EVE,SUN","BOU,LIV",BOU-CHE-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0785,2.491531,False,
CHE-EVE-EVE-LIV-SUN,4,2+1+1+1,1,2.7273,2.8,2.67,0.089,2,"EVE,SUN","BOU,NFO",BOU-CHE-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4375,100.0,25.0,-0.0785,2.491531,False,
ARS-NFO-NFO-TOT-SUN,4,2+1+1+1,1,2.5455,2.2,2.83,0.05,2,"ARS,SUN","BOU,CHE",BOU-CHE-NFO-NFO-TOT,4,2+1+1+1,0,2.4792,100.0,18.8,-0.1349,2.491561,False,
ARS-ARS-LIV-NFO-SUN,4,2+1+1+1,1,2.5455,2.2,2.83,0.0732,2,"ARS,ARS","BOU,CHE",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.491561,False,
ARS-LIV-NFO-NFO-SUN,4,2+1+1+1,1,2.5455,2.2,2.83,0.0732,2,"ARS,SUN","BHA,BOU",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.491561,False,
ARS-ARS-NFO-TOT-SUN,4,2+1+1+1,1,2.5455,2.2,2.83,0.1366,2,"ARS,ARS","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
ARS-CHE-NFO-NFO-SUN,4,2+1+1+1,1,2.5455,2.2,2.83,0.2711,2,"ARS,SUN","BOU,LIV",BOU-CHE-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.0743,2.491561,False,
AVL-NFO-NFO-TOT-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.1964,2,"AVL,SUN","BOU,CHE",BOU-CHE-NFO-NFO-TOT,4,2+1+1+1,0,2.4792,100.0,18.8,-0.1349,2.491561,False,
BHA-NFO-NFO-TOT-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.1964,2,"SUN,TOT","BOU,LIV",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.491561,False,
ARS-ARS-AVL-LIV-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.1,2,"ARS,SUN","BOU,COV",ARS-AVL-BOU-COV-LIV,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.124,2.491561,False,
ARS-ARS-AVL-MCI-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.1,2,"ARS,SUN","COV,LIV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.491561,False,
ARS-ARS-BHA-LIV-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.1,2,"ARS,ARS","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
ARS-ARS-BHA-MCI-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.1,2,"ARS,ARS","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
BRE-EVE-NFO-NFO-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.1,2,"BRE,NFO","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
EVE-MCI-NFO-NFO-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.1,2,"MCI,NFO","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
ARS-AVL-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,-0.0732,2,"ARS,SUN","CHE,FUL",AVL-CHE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1683,2.491561,False,
ARS-BHA-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,-0.0732,2,"ARS,BHA","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
ARS-ARS-CHE-LIV-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.0622,2,"ARS,ARS","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.491561,False,
ARS-ARS-CHE-MCI-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.0622,2,"ARS,ARS","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
BHA-CHE-NFO-NFO-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,-0.0558,1,SUN,BOU,BOU-BHA-CHE-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,18.8,-0.1158,2.491561,False,
AVL-CRY-NFO-SUN-SUN,4,2+1+1+1,2,2.5455,2.4,2.67,-0.05,2,"SUN,SUN","LIV,MCI",AVL-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,93.8,18.8,-0.0758,2.491561,False,
BHA-CRY-NFO-SUN-SUN,4,2+1+1+1,2,2.5455,2.4,2.67,-0.05,2,"SUN,SUN","LIV,MCI",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.491561,False,
AVL-BRE-NFO-NFO-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,0.0,2,"NFO,SUN","BOU,COV",AVL-BOU-BRE-COV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.14,2.491561,False,
BRE-BHA-NFO-NFO-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,0.0,2,"BRE,SUN","BOU,LIV",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.491561,False,
BHA-LIV-NFO-NFO-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,0.0,1,SUN,BOU,BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.491561,False,
BHA-MCI-NFO-NFO-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,0.0,2,"MCI,SUN","BOU,LIV",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.491561,False,
EVE-NFO-NFO-TOT-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,0.0268,2,"NFO,TOT","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
ARS-AVL-BRE-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,0.0366,2,"ARS,SUN","BOU,COV",AVL-BOU-BRE-COV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.14,2.491561,False,
ARS-BRE-EVE-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,0.0366,2,"ARS,BRE","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
ARS-BHA-LIV-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,0.0366,2,"ARS,SUN","BOU,NFO",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.491561,False,
ARS-BHA-MCI-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,0.0366,2,"ARS,NFO","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
ARS-EVE-MCI-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,0.0366,2,"ARS,MCI","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
BHA-CRY-MUN-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,0.05,2,"MUN,SUN","LIV,MCI",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.491561,False,
ARS-BHA-CHE-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,0.0825,2,"ARS,BHA","BOU,COV",BOU-CHE-COV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.0616,2.491561,False,
ARS-EVE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,0.25,2,"ARS,TOT","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
ARS-ARS-CHE-TOT-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,0.2579,2,"ARS,ARS","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
ARS-CHE-CHE-NFO-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,0.2979,2,"ARS,CHE","BOU,COV",BOU-CHE-COV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.0616,2.491561,False,
EVE-EVE-MUN-NFO-SUN,4,2+1+1+1,1,2.5455,2.4,2.67,0.5,2,"EVE,MUN","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
ARS-CHE-EVE-SUN-SUN,4,2+1+1+1,2,2.5455,2.4,2.67,0.6524,2,"ARS,SUN","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
ARS-CHE-EVE-MUN-SUN,5,1+1+1+1+1,1,2.5455,2.4,2.67,0.7524,2,"ARS,MUN","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
ARS-EVE-LIV-LIV-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.3,2,"LIV,SUN","BOU,COV",ARS-BOU-COV-EVE-LIV,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0922,2.491561,False,
ARS-EVE-MCI-MCI-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.3,2,"ARS,MCI","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
BRE-BRE-EVE-NFO-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.3,2,"BRE,BRE","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
EVE-MCI-MCI-NFO-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.3,2,"MCI,MCI","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
AVL-AVL-NFO-TOT-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.283,2,"AVL,SUN","CHE,FUL",AVL-CHE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1683,2.491561,False,
BHA-BHA-NFO-TOT-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.283,2,"BHA,BHA","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
CRY-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.2366,2,"SUN,TOT","BOU,FUL",BOU-CRY-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.177,2.491561,False,
BHA-BHA-CHE-NFO-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.2078,2,"BHA,BHA","BOU,COV",BOU-CHE-COV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.0616,2.491561,False,
ARS-AVL-AVL-CHE-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.2062,2,"ARS,SUN","COV,LEE",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.491561,False,
ARS-BRE-EVE-LIV-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.2,2,"BRE,SUN","BOU,COV",ARS-BOU-COV-EVE-LIV,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0922,2.491561,False,
ARS-BRE-EVE-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.2,2,"ARS,BRE","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
BRE-EVE-MCI-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.2,2,"BRE,MCI","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
CRY-MCI-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.2,2,"SUN,TOT","BHA,LIV",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.491561,False,
ARS-LEE-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.15,2,"ARS,LEE","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
ARS-AVL-EVE-LIV-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1366,2,"AVL,SUN","BOU,COV",ARS-BOU-COV-EVE-LIV,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0922,2.491561,False,
ARS-AVL-EVE-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1366,2,"ARS,AVL","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
ARS-BHA-EVE-LIV-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1366,2,"ARS,EVE","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
ARS-BHA-EVE-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1366,2,"ARS,EVE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
AVL-BRE-EVE-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1366,2,"AVL,BRE","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
BRE-BHA-EVE-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1366,2,"BHA,BRE","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
BHA-EVE-MCI-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1366,2,"BHA,MCI","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
EVE-MCI-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1366,2,"MCI,TOT","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
ARS-AVL-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1232,2,"ARS,SUN","CHE,FUL",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.491561,False,
BRE-CHE-CRY-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1217,2,"BRE,CRY","BOU,COV",BOU-CHE-COV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.0616,2.491561,False,
ARS-CHE-CRY-LIV-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1067,2,"ARS,CRY","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.491561,False,
ARS-CHE-CRY-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1067,2,"ARS,CRY","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
ARS-AVL-AVL-LIV-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.1,2,"AVL,SUN","BOU,COV",ARS-AVL-BOU-COV-LIV,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.124,2.491561,False,
ARS-AVL-AVL-MCI-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.1,2,"AVL,SUN","COV,LIV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.491561,False,
ARS-BHA-BHA-LIV-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.1,2,"ARS,BHA","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
ARS-BHA-BHA-MCI-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.1,2,"ARS,BHA","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
ARS-BHA-LEE-LIV-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1,2,"ARS,LEE","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
ARS-BHA-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.1,2,"ARS,LEE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
AVL-EVE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.0964,2,"AVL,TOT","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
BHA-EVE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.0964,2,"BHA,TOT","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
ARS-CHE-LEE-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.0811,2,"ARS,LEE","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
CRY-MCI-MCI-NFO-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.0634,2,"MCI,SUN","BHA,LIV",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.491561,False,
ARS-CHE-CHE-LIV-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.0622,2,"ARS,CHE","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.491561,False,
ARS-CHE-CHE-MCI-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,-0.0622,2,"ARS,CHE","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
AVL-EVE-LEE-SUN-SUN,4,2+1+1+1,2,2.5455,2.6,2.5,-0.0598,2,"SUN,SUN","CHE,COV",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.491561,False,
ARS-CRY-LIV-MCI-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.05,2,"ARS,CRY","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
ARS-EVE-LIV-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.05,2,"ARS,SUN","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.491561,False,
ARS-EVE-MCI-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,-0.05,2,"ARS,TOT","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
AVL-AVL-BRE-NFO-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,0.0,2,"AVL,SUN","BOU,COV",AVL-BOU-BRE-COV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.14,2.491561,False,
BHA-BHA-LIV-NFO-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,0.0,2,"BHA,SUN","BOU,NFO",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.491561,False,
BHA-BHA-MCI-NFO-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,0.0,2,"BHA,NFO","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.491561,False,
CHE-CHE-CRY-NFO-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,0.0089,2,"CHE,CRY","BOU,COV",BOU-CHE-COV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.0616,2.491561,False,
BRE-CRY-MCI-NFO-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,0.0366,2,"BRE,SUN","BHA,LIV",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.491561,False,
AVL-EVE-LEE-MUN-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,0.0402,2,"MUN,SUN","CHE,COV",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.491561,False,
ARS-CHE-CRY-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,0.0634,2,"ARS,CRY","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
CHE-CRY-TOT-SUN-SUN,4,2+1+1+1,2,2.5455,2.6,2.5,0.089,2,"CRY,SUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
EVE-EVE-MCI-MUN-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,0.1,2,"EVE,MUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.491561,False,
EVE-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.5455,2.6,2.5,0.1268,2,"TOT,TOT","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.491561,False,
CHE-CRY-MUN-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,0.189,2,"CRY,MUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.491561,False,
ARS-CHE-LEE-TOT-SUN,5,1+1+1+1+1,1,2.5455,2.6,2.5,0.239,2,"ARS,SUN","AVL,FUL",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.491561,False,
