pre_clubs,pre_unique,pre_pattern,pre_sun,gw13_eff_fdr,gw1_avg_fdr,gw23_rot_fdr,pre_corr,n_swaps,out_clubs,in_clubs,post_clubs,post_unique,post_pattern,post_sun,gw419_rot_fdr,gw419_no_diff_pct,gw419_all_easy_pct,post_corr,path_eff_fdr,scenario_eligible,scenario_rank
ARS-MCI-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,-0.15,2,"ARS,MCI","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
IPS-LEE-MCI-MUN-MUN,4,2+1+1+1,0,2.4545,2.4,2.5,-0.15,2,"MUN,MUN","COV,FUL",COV-FUL-IPS-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1204,2.474595,False,
IPS-LIV-MUN-NFO-TOT,5,1+1+1+1+1,0,2.4545,2.4,2.5,-0.15,2,"MUN,TOT","BOU,CHE",BOU-CHE-IPS-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1093,2.474595,False,
IPS-MCI-MUN-NFO-TOT,5,1+1+1+1+1,0,2.4545,2.4,2.5,-0.15,2,"MUN,NFO","CHE,FUL",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.474595,False,
ARS-IPS-LIV-MCI-MUN,5,1+1+1+1+1,0,2.4545,2.4,2.5,-0.1,2,"ARS,MUN","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.474595,False,
ARS-IPS-MCI-MUN-TOT,5,1+1+1+1+1,0,2.4545,2.4,2.5,-0.1,2,"ARS,MUN","CHE,FUL",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.474595,False,
BRE-EVE-NFO-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,-0.1,2,"BRE,SUN","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.474595,False,
BRE-LIV-MUN-NFO-NFO,4,2+1+1+1,0,2.4545,2.4,2.5,-0.1,2,"BRE,MUN","BHA,BOU",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.474595,False,
BRE-LIV-NFO-NFO-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,-0.1,2,"BRE,SUN","BHA,BOU",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.474595,False,
CRY-MUN-MUN-NFO-TOT,4,2+1+1+1,0,2.4545,2.4,2.5,-0.1,2,"MUN,MUN","BOU,FUL",BOU-CRY-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.177,2.474595,False,
CRY-NFO-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,-0.1,2,"SUN,SUN","BOU,FUL",BOU-CRY-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.177,2.474595,False,
EVE-MCI-NFO-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,-0.1,2,"NFO,SUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
ARS-BRE-LIV-MUN-NFO,5,1+1+1+1+1,0,2.4545,2.4,2.5,-0.0634,2,"BRE,MUN","AVL,BOU",ARS-AVL-BOU-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1091,2.474595,False,
ARS-BRE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,-0.0634,2,"BRE,SUN","AVL,BOU",ARS-AVL-BOU-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1091,2.474595,False,
BRE-IPS-LIV-MUN-NFO,5,1+1+1+1+1,0,2.4545,2.4,2.5,-0.0634,2,"BRE,MUN","BOU,CHE",BOU-CHE-IPS-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1093,2.474595,False,
BRE-IPS-MCI-MUN-NFO,5,1+1+1+1+1,0,2.4545,2.4,2.5,-0.0634,2,"BRE,MUN","CHE,LIV",CHE-IPS-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0652,2.474595,False,
CRY-MCI-MUN-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,-0.0634,2,"MUN,SUN","BHA,LIV",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.474595,False,
ARS-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,-0.0366,2,"ARS,TOT","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
ARS-BRE-CHE-MUN-NFO,5,1+1+1+1+1,0,2.4545,2.4,2.5,-0.0272,2,"ARS,MUN","AVL,BOU",AVL-BOU-BRE-CHE-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1001,2.474595,False,
ARS-BRE-CHE-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,-0.0272,2,"ARS,BRE","BOU,TOT",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
BRE-CHE-IPS-MUN-NFO,5,1+1+1+1+1,0,2.4545,2.4,2.5,-0.0272,2,"BRE,MUN","BOU,FUL",BOU-CHE-FUL-IPS-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1258,2.474595,False,
AVL-EVE-MUN-MUN-NFO,4,2+1+1+1,0,2.4545,2.4,2.5,-0.0098,2,"MUN,MUN","CHE,COV",AVL-CHE-COV-EVE-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1231,2.474595,False,
AVL-EVE-NFO-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,-0.0098,2,"SUN,SUN","CHE,COV",AVL-CHE-COV-EVE-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1231,2.474595,False,
BHA-EVE-MUN-MUN-NFO,4,2+1+1+1,0,2.4545,2.4,2.5,-0.0098,2,"MUN,MUN","COV,LIV",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.474595,False,
BHA-EVE-NFO-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,-0.0098,2,"SUN,SUN","COV,LIV",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.474595,False,
ARS-EVE-LIV-MUN-MUN,4,2+1+1+1,0,2.4545,2.4,2.5,0.0,2,"MUN,MUN","BOU,COV",ARS-BOU-COV-EVE-LIV,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0922,2.474595,False,
ARS-EVE-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,0.0,2,"SUN,SUN","BOU,COV",ARS-BOU-COV-EVE-LIV,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0922,2.474595,False,
ARS-EVE-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,0.0,2,"ARS,SUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
BRE-EVE-MUN-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.0,2,"BRE,MUN","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.474595,False,
CRY-MUN-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.0,2,"MUN,SUN","BOU,FUL",BOU-CRY-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.177,2.474595,False,
EVE-IPS-MCI-MUN-MUN,4,2+1+1+1,0,2.4545,2.4,2.5,0.0,2,"MUN,MUN","CHE,COV",CHE-COV-EVE-IPS-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0363,2.474595,False,
EVE-MCI-MUN-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.0,2,"MUN,NFO","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
CHE-CRY-NFO-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,0.0673,2,"CRY,SUN","BOU,TOT",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
AVL-EVE-MUN-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.0902,2,"MUN,SUN","CHE,COV",AVL-CHE-COV-EVE-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1231,2.474595,False,
BHA-EVE-MUN-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.0902,2,"MUN,SUN","COV,LIV",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.474595,False,
ARS-EVE-LIV-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.1,2,"MUN,SUN","BOU,COV",ARS-BOU-COV-EVE-LIV,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0922,2.474595,False,
ARS-EVE-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.1,2,"ARS,MUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
MUN-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,0.1268,2,"MUN,TOT","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-CRY-MUN-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.1673,2,"CRY,MUN","BOU,TOT",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
EVE-MUN-MUN-NFO-TOT,4,2+1+1+1,0,2.4545,2.4,2.5,0.2634,2,"MUN,MUN","CHE,FUL",CHE-EVE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1683,2.474595,False,
EVE-NFO-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,0.2634,2,"SUN,SUN","CHE,FUL",CHE-EVE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1683,2.474595,False,
EVE-MUN-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.3634,2,"MUN,SUN","CHE,FUL",CHE-EVE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1683,2.474595,False,
CHE-CHE-MUN-NFO-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,0.4125,2,"CHE,MUN","BOU,TOT",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
ARS-CHE-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,0.4335,2,"ARS,SUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-IPS-MUN-MUN-TOT,4,2+1+1+1,0,2.4545,2.4,2.5,0.4335,2,"MUN,MUN","FUL,MCI",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.474595,False,
ARS-CHE-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.5335,2,"ARS,MUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,0.7091,2,"MUN,MUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,0.7091,2,"MUN,SUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-EVE-MUN-MUN-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,0.878,2,"MUN,MUN","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
CHE-EVE-MUN-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,0.878,2,"MUN,SUN","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
IPS-MCI-MCI-MUN-TOT,4,2+1+1+1,0,2.4545,2.6,2.33,-0.35,2,"MCI,MUN","CHE,FUL",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.474595,False,
LIV-LIV-MUN-NFO-TOT,4,2+1+1+1,0,2.4545,2.6,2.33,-0.3366,2,"LIV,MUN","EVE,NEW",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.474595,False,
LIV-LIV-NFO-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3366,2,"LIV,LIV","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
MCI-MCI-MUN-NFO-TOT,4,2+1+1+1,0,2.4545,2.6,2.33,-0.3366,2,"MCI,MUN","CHE,NEW",CHE-MCI-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0976,2.474595,False,
MCI-MCI-NFO-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3366,2,"MCI,MCI","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
BRE-BRE-CHE-MUN-NFO,4,2+1+1+1,0,2.4545,2.6,2.33,-0.3272,2,"BRE,MUN","AVL,BOU",AVL-BOU-BRE-CHE-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1001,2.474595,False,
BRE-BRE-CHE-NFO-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3272,2,"BRE,BRE","BOU,TOT",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
ARS-CHE-LIV-LIV-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3256,2,"ARS,LIV","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
ARS-CHE-MCI-MCI-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3256,2,"ARS,MCI","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
CHE-IPS-LIV-LIV-MUN,4,2+1+1+1,0,2.4545,2.6,2.33,-0.3256,2,"LIV,MUN","BOU,NEW",BOU-CHE-IPS-LIV-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1874,2.474595,False,
CHE-IPS-MCI-MCI-MUN,4,2+1+1+1,0,2.4545,2.6,2.33,-0.3256,2,"MCI,MUN","LIV,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.474595,False,
BRE-EVE-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.3,2,"BRE,SUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
CRY-LIV-MCI-MUN-MUN,4,2+1+1+1,0,2.4545,2.6,2.33,-0.3,2,"MUN,MUN","AVL,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.474595,False,
CRY-LIV-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.3,2,"SUN,SUN","AVL,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.474595,False,
EVE-MCI-MCI-MUN-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3,2,"MCI,MUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
LEE-LIV-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.3,2,"LEE,SUN","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-LEE-LIV-MUN-MUN,4,2+1+1+1,0,2.4545,2.6,2.33,-0.2866,2,"MUN,MUN","AVL,NFO",AVL-BHA-LEE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1076,2.474595,False,
BHA-LEE-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2866,2,"LEE,SUN","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-LEE-MCI-MUN-MUN,4,2+1+1+1,0,2.4545,2.6,2.33,-0.2866,2,"MUN,MUN","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.474595,False,
BHA-LEE-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2866,2,"SUN,SUN","COV,FUL",BHA-COV-FUL-LEE-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.149,2.474595,False,
AVL-MUN-NFO-TOT-TOT,4,2+1+1+1,0,2.4545,2.6,2.33,-0.283,2,"MUN,TOT","FUL,LEE",AVL-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,0.0,-0.2008,2.474595,False,
AVL-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.283,2,"SUN,TOT","FUL,LEE",AVL-FUL-LEE-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,0.0,-0.2008,2.474595,False,
BHA-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.283,2,"BHA,TOT","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
AVL-EVE-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2732,2,"SUN,SUN","COV,LEE",AVL-COV-EVE-LEE-LIV,5,1+1+1+1+1,0,2.4792,93.8,12.5,-0.1361,2.474595,False,
AVL-EVE-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2732,2,"AVL,SUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
BHA-EVE-LIV-MUN-MUN,4,2+1+1+1,0,2.4545,2.6,2.33,-0.2732,2,"MUN,MUN","COV,NFO",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.474595,False,
BHA-EVE-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2732,2,"SUN,SUN","COV,NFO",BHA-COV-EVE-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1308,2.474595,False,
BHA-EVE-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2732,2,"EVE,SUN","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
LIV-MUN-NFO-TOT-TOT,4,2+1+1+1,0,2.4545,2.6,2.33,-0.2732,2,"MUN,TOT","EVE,NEW",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.474595,False,
LIV-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.2732,2,"LIV,TOT","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
MCI-MUN-NFO-TOT-TOT,4,2+1+1+1,0,2.4545,2.6,2.33,-0.2732,2,"MUN,TOT","CHE,NEW",CHE-MCI-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0976,2.474595,False,
MCI-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.2732,2,"MCI,TOT","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
ARS-LIV-MCI-MUN-TOT,5,1+1+1+1+1,0,2.4545,2.6,2.33,-0.25,2,"MUN,TOT","AVL,COV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.474595,False,
ARS-LIV-MCI-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.25,2,"ARS,TOT","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
AVL-CRY-LIV-MUN-MUN,4,2+1+1+1,0,2.4545,2.6,2.33,-0.25,2,"MUN,MUN","BOU,NEW",AVL-BOU-CRY-LIV-NEW,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1674,2.474595,False,
AVL-CRY-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.25,2,"SUN,SUN","BOU,NEW",AVL-BOU-CRY-LIV-NEW,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1674,2.474595,False,
AVL-CRY-MCI-MUN-MUN,4,2+1+1+1,0,2.4545,2.6,2.33,-0.25,2,"MUN,MUN","LIV,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.474595,False,
AVL-CRY-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.25,2,"SUN,SUN","LIV,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.474595,False,
BHA-CRY-LIV-MUN-MUN,4,2+1+1+1,0,2.4545,2.6,2.33,-0.25,2,"MUN,MUN","BOU,NFO",BOU-BHA-CRY-LIV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1001,2.474595,False,
BHA-CRY-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.25,2,"CRY,SUN","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-CRY-MCI-MUN-MUN,4,2+1+1+1,0,2.4545,2.6,2.33,-0.25,2,"MUN,MUN","LIV,NFO",BHA-CRY-LIV-MCI-NFO,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.0977,2.474595,False,
BHA-CRY-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.25,2,"CRY,SUN","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
IPS-LIV-MCI-MUN-TOT,5,1+1+1+1+1,0,2.4545,2.6,2.33,-0.25,2,"MUN,TOT","CHE,NEW",CHE-IPS-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1753,2.474595,False,
AVL-AVL-LEE-MUN-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.2464,2,"MUN,SUN","CHE,COV",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.474595,False,
ARS-AVL-LIV-MUN-TOT,5,1+1+1+1+1,0,2.4545,2.6,2.33,-0.2366,2,"MUN,TOT","BOU,COV",ARS-AVL-BOU-COV-LIV,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.124,2.474595,False,
ARS-AVL-LIV-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2366,2,"SUN,TOT","BOU,COV",ARS-AVL-BOU-COV-LIV,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.124,2.474595,False,
ARS-AVL-MCI-MUN-TOT,5,1+1+1+1+1,0,2.4545,2.6,2.33,-0.2366,2,"MUN,TOT","COV,LIV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.474595,False,
ARS-AVL-MCI-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2366,2,"SUN,TOT","COV,LIV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.474595,False,
ARS-BHA-LIV-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2366,2,"ARS,TOT","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
ARS-BHA-MCI-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2366,2,"ARS,TOT","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
AVL-IPS-MCI-MUN-TOT,5,1+1+1+1+1,0,2.4545,2.6,2.33,-0.2366,2,"AVL,MUN","CHE,FUL",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.474595,False,
BHA-IPS-MCI-MUN-TOT,5,1+1+1+1+1,0,2.4545,2.6,2.33,-0.2366,2,"BHA,MUN","CHE,FUL",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.474595,False,
CHE-CRY-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2311,2,"CRY,SUN","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
CHE-CRY-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2311,2,"CRY,SUN","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
ARS-BRE-CHE-LIV-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2256,2,"ARS,BRE","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
ARS-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2256,2,"ARS,BRE","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
