horizon,start_gw,end_gw,num_gws,clubs,club1,club2,club3,club4,club5,promoted_count,is_pl_proven,rot_avg_fdr,max_worst_starter,no_diff_gws,no_diff_pct,all_easy_gws,all_easy_pct,avg_fdr_corr
gw1_3,1,3,3,ARS-BHA-FUL-MCI-MUN,ARS,BHA,FUL,MCI,MUN,0,True,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-BHA-FUL-MCI-NEW,ARS,BHA,FUL,MCI,NEW,0,True,2.6667,3.0,3,100.0,0,0.0,0.0366
gw1_3,1,3,3,ARS-BHA-FUL-MCI-NFO,ARS,BHA,FUL,MCI,NFO,0,True,2.6667,4.0,2,66.7,0,0.0,0.0366
gw1_3,1,3,3,ARS-BHA-FUL-MCI-TOT,ARS,BHA,FUL,MCI,TOT,0,True,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-BHA-FUL-MCI-SUN,ARS,BHA,FUL,MCI,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-BHA-FUL-MUN-NEW,ARS,BHA,FUL,MUN,NEW,0,True,2.5556,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-FUL-MUN-NFO,ARS,BHA,FUL,MUN,NFO,0,True,2.5556,4.0,2,66.7,1,33.3,-0.1366
gw1_3,1,3,3,ARS-BHA-FUL-MUN-TOT,ARS,BHA,FUL,MUN,TOT,0,True,2.4444,3.0,3,100.0,0,0.0,-0.2232
gw1_3,1,3,3,ARS-BHA-FUL-MUN-SUN,ARS,BHA,FUL,MUN,SUN,1,False,2.3333,3.0,3,100.0,1,33.3,-0.1732
gw1_3,1,3,3,ARS-BHA-FUL-NEW-NFO,ARS,BHA,FUL,NEW,NFO,0,True,2.7778,4.0,2,66.7,0,0.0,-0.1366
gw1_3,1,3,3,ARS-BHA-FUL-NEW-TOT,ARS,BHA,FUL,NEW,TOT,0,True,2.6667,3.0,3,100.0,0,0.0,-0.1366
gw1_3,1,3,3,ARS-BHA-FUL-NEW-SUN,ARS,BHA,FUL,NEW,SUN,1,False,2.5556,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-FUL-NFO-TOT,ARS,BHA,FUL,NFO,TOT,0,True,2.6667,4.0,2,66.7,0,0.0,-0.2232
gw1_3,1,3,3,ARS-BHA-FUL-NFO-SUN,ARS,BHA,FUL,NFO,SUN,1,False,2.5556,4.0,2,66.7,1,33.3,-0.1366
gw1_3,1,3,3,ARS-BHA-FUL-TOT-SUN,ARS,BHA,FUL,TOT,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2232
gw1_3,1,3,3,ARS-BHA-HUL-IPS-LEE,ARS,BHA,HUL,IPS,LEE,1,False,2.6667,4.0,2,66.7,0,0.0,-0.1232
gw1_3,1,3,3,ARS-BHA-HUL-IPS-LIV,ARS,BHA,HUL,IPS,LIV,1,False,2.5556,4.0,2,66.7,0,0.0,-0.1366
gw1_3,1,3,3,ARS-BHA-HUL-IPS-MCI,ARS,BHA,HUL,IPS,MCI,1,False,2.5556,4.0,2,66.7,0,0.0,-0.1366
gw1_3,1,3,3,ARS-BHA-HUL-IPS-MUN,ARS,BHA,HUL,IPS,MUN,1,False,2.4444,4.0,2,66.7,1,33.3,-0.1098
gw1_3,1,3,3,ARS-BHA-HUL-IPS-NEW,ARS,BHA,HUL,IPS,NEW,1,False,2.6667,4.0,2,66.7,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-HUL-IPS-NFO,ARS,BHA,HUL,IPS,NFO,1,False,2.6667,4.0,2,66.7,1,33.3,0.0
gw1_3,1,3,3,ARS-BHA-HUL-IPS-TOT,ARS,BHA,HUL,IPS,TOT,1,False,2.5556,4.0,2,66.7,0,0.0,-0.2232
gw1_3,1,3,3,ARS-BHA-HUL-IPS-SUN,ARS,BHA,HUL,IPS,SUN,2,False,2.4444,4.0,2,66.7,1,33.3,-0.1098
gw1_3,1,3,3,ARS-BHA-HUL-LEE-LIV,ARS,BHA,HUL,LEE,LIV,1,False,2.5556,3.0,3,100.0,0,0.0,-0.1
gw1_3,1,3,3,ARS-BHA-HUL-LEE-MCI,ARS,BHA,HUL,LEE,MCI,1,False,2.5556,3.0,3,100.0,0,0.0,-0.1
gw1_3,1,3,3,ARS-BHA-HUL-LEE-MUN,ARS,BHA,HUL,LEE,MUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.1732
gw1_3,1,3,3,ARS-BHA-HUL-LEE-NEW,ARS,BHA,HUL,LEE,NEW,1,False,2.6667,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-BHA-HUL-LEE-NFO,ARS,BHA,HUL,LEE,NFO,1,False,2.6667,4.0,2,66.7,0,0.0,-0.1
gw1_3,1,3,3,ARS-BHA-HUL-LEE-TOT,ARS,BHA,HUL,LEE,TOT,1,False,2.5556,3.0,3,100.0,0,0.0,-0.1866
gw1_3,1,3,3,ARS-BHA-HUL-LEE-SUN,ARS,BHA,HUL,LEE,SUN,2,False,2.4444,3.0,3,100.0,0,0.0,-0.1732
gw1_3,1,3,3,ARS-BHA-HUL-LIV-MCI,ARS,BHA,HUL,LIV,MCI,1,False,2.4444,3.0,3,100.0,1,33.3,0.0366
gw1_3,1,3,3,ARS-BHA-HUL-LIV-MUN,ARS,BHA,HUL,LIV,MUN,1,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-HUL-LIV-NEW,ARS,BHA,HUL,LIV,NEW,1,False,2.5556,3.0,3,100.0,0,0.0,-0.0634
gw1_3,1,3,3,ARS-BHA-HUL-LIV-NFO,ARS,BHA,HUL,LIV,NFO,1,False,2.5556,4.0,2,66.7,0,0.0,-0.0634
gw1_3,1,3,3,ARS-BHA-HUL-LIV-TOT,ARS,BHA,HUL,LIV,TOT,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-BHA-HUL-LIV-SUN,ARS,BHA,HUL,LIV,SUN,2,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-HUL-MCI-MUN,ARS,BHA,HUL,MCI,MUN,1,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-HUL-MCI-NEW,ARS,BHA,HUL,MCI,NEW,1,False,2.5556,3.0,3,100.0,0,0.0,-0.0634
gw1_3,1,3,3,ARS-BHA-HUL-MCI-NFO,ARS,BHA,HUL,MCI,NFO,1,False,2.5556,4.0,2,66.7,0,0.0,-0.0634
gw1_3,1,3,3,ARS-BHA-HUL-MCI-TOT,ARS,BHA,HUL,MCI,TOT,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-BHA-HUL-MCI-SUN,ARS,BHA,HUL,MCI,SUN,2,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-HUL-MUN-NEW,ARS,BHA,HUL,MUN,NEW,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-HUL-MUN-NFO,ARS,BHA,HUL,MUN,NFO,1,False,2.4444,4.0,2,66.7,1,33.3,-0.1366
gw1_3,1,3,3,ARS-BHA-HUL-MUN-TOT,ARS,BHA,HUL,MUN,TOT,1,False,2.3333,3.0,3,100.0,1,33.3,-0.1732
gw1_3,1,3,3,ARS-BHA-HUL-MUN-SUN,ARS,BHA,HUL,MUN,SUN,2,False,2.2222,3.0,3,100.0,2,66.7,-0.1098
gw1_3,1,3,3,ARS-BHA-HUL-NEW-NFO,ARS,BHA,HUL,NEW,NFO,1,False,2.6667,4.0,2,66.7,0,0.0,-0.2
gw1_3,1,3,3,ARS-BHA-HUL-NEW-TOT,ARS,BHA,HUL,NEW,TOT,1,False,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-BHA-HUL-NEW-SUN,ARS,BHA,HUL,NEW,SUN,2,False,2.4444,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-HUL-NFO-TOT,ARS,BHA,HUL,NFO,TOT,1,False,2.5556,4.0,2,66.7,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-HUL-NFO-SUN,ARS,BHA,HUL,NFO,SUN,2,False,2.4444,4.0,2,66.7,1,33.3,-0.1366
gw1_3,1,3,3,ARS-BHA-HUL-TOT-SUN,ARS,BHA,HUL,TOT,SUN,2,False,2.3333,3.0,3,100.0,1,33.3,-0.1732
gw1_3,1,3,3,ARS-BHA-IPS-LEE-LIV,ARS,BHA,IPS,LEE,LIV,0,True,2.6667,4.0,2,66.7,0,0.0,0.0866
gw1_3,1,3,3,ARS-BHA-IPS-LEE-MCI,ARS,BHA,IPS,LEE,MCI,0,True,2.6667,4.0,2,66.7,0,0.0,0.0866
gw1_3,1,3,3,ARS-BHA-IPS-LEE-MUN,ARS,BHA,IPS,LEE,MUN,0,True,2.5556,4.0,2,66.7,1,33.3,0.1134
gw1_3,1,3,3,ARS-BHA-IPS-LEE-NEW,ARS,BHA,IPS,LEE,NEW,0,True,2.7778,4.0,2,66.7,0,0.0,-0.1
gw1_3,1,3,3,ARS-BHA-IPS-LEE-NFO,ARS,BHA,IPS,LEE,NFO,0,True,2.7778,4.0,2,66.7,1,33.3,0.3232
gw1_3,1,3,3,ARS-BHA-IPS-LEE-TOT,ARS,BHA,IPS,LEE,TOT,0,True,2.6667,4.0,2,66.7,0,0.0,-0.0866
gw1_3,1,3,3,ARS-BHA-IPS-LEE-SUN,ARS,BHA,IPS,LEE,SUN,1,False,2.5556,4.0,2,66.7,1,33.3,0.1134
gw1_3,1,3,3,ARS-BHA-IPS-LIV-MCI,ARS,BHA,IPS,LIV,MCI,0,True,2.5556,4.0,2,66.7,1,33.3,0.1732
gw1_3,1,3,3,ARS-BHA-IPS-LIV-MUN,ARS,BHA,IPS,LIV,MUN,0,True,2.4444,4.0,2,66.7,1,33.3,-0.0
gw1_3,1,3,3,ARS-BHA-IPS-LIV-NEW,ARS,BHA,IPS,LIV,NEW,0,True,2.6667,4.0,2,66.7,0,0.0,-0.0634
gw1_3,1,3,3,ARS-BHA-IPS-LIV-NFO,ARS,BHA,IPS,LIV,NFO,0,True,2.6667,4.0,2,66.7,1,33.3,0.3098
gw1_3,1,3,3,ARS-BHA-IPS-LIV-TOT,ARS,BHA,IPS,LIV,TOT,0,True,2.5556,4.0,2,66.7,0,0.0,-0.15
gw1_3,1,3,3,ARS-BHA-IPS-LIV-SUN,ARS,BHA,IPS,LIV,SUN,1,False,2.4444,4.0,2,66.7,1,33.3,-0.0
gw1_3,1,3,3,ARS-BHA-IPS-MCI-MUN,ARS,BHA,IPS,MCI,MUN,0,True,2.4444,4.0,2,66.7,1,33.3,-0.0
gw1_3,1,3,3,ARS-BHA-IPS-MCI-NEW,ARS,BHA,IPS,MCI,NEW,0,True,2.6667,4.0,2,66.7,0,0.0,-0.0634
gw1_3,1,3,3,ARS-BHA-IPS-MCI-NFO,ARS,BHA,IPS,MCI,NFO,0,True,2.6667,4.0,2,66.7,1,33.3,0.3098
gw1_3,1,3,3,ARS-BHA-IPS-MCI-TOT,ARS,BHA,IPS,MCI,TOT,0,True,2.5556,4.0,2,66.7,0,0.0,-0.15
gw1_3,1,3,3,ARS-BHA-IPS-MCI-SUN,ARS,BHA,IPS,MCI,SUN,1,False,2.4444,4.0,2,66.7,1,33.3,-0.0
gw1_3,1,3,3,ARS-BHA-IPS-MUN-NEW,ARS,BHA,IPS,MUN,NEW,0,True,2.5556,4.0,2,66.7,1,33.3,-0.1366
gw1_3,1,3,3,ARS-BHA-IPS-MUN-NFO,ARS,BHA,IPS,MUN,NFO,0,True,2.6667,4.0,2,66.7,1,33.3,0.3366
gw1_3,1,3,3,ARS-BHA-IPS-MUN-TOT,ARS,BHA,IPS,MUN,TOT,0,True,2.4444,4.0,2,66.7,1,33.3,-0.0232
gw1_3,1,3,3,ARS-BHA-IPS-MUN-SUN,ARS,BHA,IPS,MUN,SUN,1,False,2.4444,4.0,2,66.7,1,33.3,0.2268
gw1_3,1,3,3,ARS-BHA-IPS-NEW-NFO,ARS,BHA,IPS,NEW,NFO,0,True,2.7778,4.0,2,66.7,1,33.3,0.0366
gw1_3,1,3,3,ARS-BHA-IPS-NEW-TOT,ARS,BHA,IPS,NEW,TOT,0,True,2.6667,4.0,2,66.7,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-IPS-NEW-SUN,ARS,BHA,IPS,NEW,SUN,1,False,2.5556,4.0,2,66.7,1,33.3,-0.1366
gw1_3,1,3,3,ARS-BHA-IPS-NFO-TOT,ARS,BHA,IPS,NFO,TOT,0,True,2.6667,4.0,2,66.7,1,33.3,0.05
gw1_3,1,3,3,ARS-BHA-IPS-NFO-SUN,ARS,BHA,IPS,NFO,SUN,1,False,2.6667,4.0,2,66.7,1,33.3,0.3366
gw1_3,1,3,3,ARS-BHA-IPS-TOT-SUN,ARS,BHA,IPS,TOT,SUN,1,False,2.4444,4.0,2,66.7,1,33.3,-0.0232
gw1_3,1,3,3,ARS-BHA-LEE-LIV-MCI,ARS,BHA,LEE,LIV,MCI,0,True,2.5556,3.0,3,100.0,1,33.3,0.1732
gw1_3,1,3,3,ARS-BHA-LEE-LIV-MUN,ARS,BHA,LEE,LIV,MUN,0,True,2.4444,3.0,3,100.0,0,0.0,-0.1
gw1_3,1,3,3,ARS-BHA-LEE-LIV-NEW,ARS,BHA,LEE,LIV,NEW,0,True,2.6667,3.0,3,100.0,0,0.0,-0.0134
gw1_3,1,3,3,ARS-BHA-LEE-LIV-NFO,ARS,BHA,LEE,LIV,NFO,0,True,2.6667,4.0,2,66.7,0,0.0,0.1732
gw1_3,1,3,3,ARS-BHA-LEE-LIV-TOT,ARS,BHA,LEE,LIV,TOT,0,True,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-BHA-LEE-LIV-SUN,ARS,BHA,LEE,LIV,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.1
gw1_3,1,3,3,ARS-BHA-LEE-MCI-MUN,ARS,BHA,LEE,MCI,MUN,0,True,2.4444,3.0,3,100.0,0,0.0,-0.1
gw1_3,1,3,3,ARS-BHA-LEE-MCI-NEW,ARS,BHA,LEE,MCI,NEW,0,True,2.6667,3.0,3,100.0,0,0.0,-0.0134
gw1_3,1,3,3,ARS-BHA-LEE-MCI-NFO,ARS,BHA,LEE,MCI,NFO,0,True,2.6667,4.0,2,66.7,0,0.0,0.1732
gw1_3,1,3,3,ARS-BHA-LEE-MCI-TOT,ARS,BHA,LEE,MCI,TOT,0,True,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-BHA-LEE-MCI-SUN,ARS,BHA,LEE,MCI,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.1
gw1_3,1,3,3,ARS-BHA-LEE-MUN-NEW,ARS,BHA,LEE,MUN,NEW,0,True,2.5556,3.0,3,100.0,0,0.0,-0.1866
gw1_3,1,3,3,ARS-BHA-LEE-MUN-NFO,ARS,BHA,LEE,MUN,NFO,0,True,2.5556,4.0,2,66.7,1,33.3,0.1
gw1_3,1,3,3,ARS-BHA-LEE-MUN-TOT,ARS,BHA,LEE,MUN,TOT,0,True,2.4444,3.0,3,100.0,0,0.0,-0.1232
gw1_3,1,3,3,ARS-BHA-LEE-MUN-SUN,ARS,BHA,LEE,MUN,SUN,1,False,2.3333,3.0,3,100.0,1,33.3,0.0268
gw1_3,1,3,3,ARS-BHA-LEE-NEW-NFO,ARS,BHA,LEE,NEW,NFO,0,True,2.7778,4.0,2,66.7,0,0.0,-0.05
gw1_3,1,3,3,ARS-BHA-LEE-NEW-TOT,ARS,BHA,LEE,NEW,TOT,0,True,2.6667,3.0,3,100.0,0,0.0,-0.1866
gw1_3,1,3,3,ARS-BHA-LEE-NEW-SUN,ARS,BHA,LEE,NEW,SUN,1,False,2.5556,3.0,3,100.0,0,0.0,-0.1866
gw1_3,1,3,3,ARS-BHA-LEE-NFO-TOT,ARS,BHA,LEE,NFO,TOT,0,True,2.6667,4.0,2,66.7,0,0.0,-0.0866
gw1_3,1,3,3,ARS-BHA-LEE-NFO-SUN,ARS,BHA,LEE,NFO,SUN,1,False,2.5556,4.0,2,66.7,1,33.3,0.1
gw1_3,1,3,3,ARS-BHA-LEE-TOT-SUN,ARS,BHA,LEE,TOT,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.1232
gw1_3,1,3,3,ARS-BHA-LIV-MCI-MUN,ARS,BHA,LIV,MCI,MUN,0,True,2.3333,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-BHA-LIV-MCI-NEW,ARS,BHA,LIV,MCI,NEW,0,True,2.5556,3.0,3,100.0,1,33.3,0.1732
gw1_3,1,3,3,ARS-BHA-LIV-MCI-NFO,ARS,BHA,LIV,MCI,NFO,0,True,2.5556,4.0,2,66.7,1,33.3,0.3098
gw1_3,1,3,3,ARS-BHA-LIV-MCI-TOT,ARS,BHA,LIV,MCI,TOT,0,True,2.4444,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-BHA-LIV-MCI-SUN,ARS,BHA,LIV,MCI,SUN,1,False,2.3333,3.0,3,100.0,1,33.3,-0.0634
gw1_3,1,3,3,ARS-BHA-LIV-MUN-NEW,ARS,BHA,LIV,MUN,NEW,0,True,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-BHA-LIV-MUN-NFO,ARS,BHA,LIV,MUN,NFO,0,True,2.4444,4.0,2,66.7,1,33.3,0.0366
gw1_3,1,3,3,ARS-BHA-LIV-MUN-TOT,ARS,BHA,LIV,MUN,TOT,0,True,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-LIV-MUN-SUN,ARS,BHA,LIV,MUN,SUN,1,False,2.2222,3.0,3,100.0,1,33.3,-0.1366
gw1_3,1,3,3,ARS-BHA-LIV-NEW-NFO,ARS,BHA,LIV,NEW,NFO,0,True,2.6667,4.0,2,66.7,0,0.0,0.0366
gw1_3,1,3,3,ARS-BHA-LIV-NEW-TOT,ARS,BHA,LIV,NEW,TOT,0,True,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-BHA-LIV-NEW-SUN,ARS,BHA,LIV,NEW,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-BHA-LIV-NFO-TOT,ARS,BHA,LIV,NFO,TOT,0,True,2.5556,4.0,2,66.7,0,0.0,-0.1
gw1_3,1,3,3,ARS-BHA-LIV-NFO-SUN,ARS,BHA,LIV,NFO,SUN,1,False,2.4444,4.0,2,66.7,1,33.3,0.0366
gw1_3,1,3,3,ARS-BHA-LIV-TOT-SUN,ARS,BHA,LIV,TOT,SUN,1,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-MCI-MUN-NEW,ARS,BHA,MCI,MUN,NEW,0,True,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-BHA-MCI-MUN-NFO,ARS,BHA,MCI,MUN,NFO,0,True,2.4444,4.0,2,66.7,1,33.3,0.0366
gw1_3,1,3,3,ARS-BHA-MCI-MUN-TOT,ARS,BHA,MCI,MUN,TOT,0,True,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-MCI-MUN-SUN,ARS,BHA,MCI,MUN,SUN,1,False,2.2222,3.0,3,100.0,1,33.3,-0.1366
gw1_3,1,3,3,ARS-BHA-MCI-NEW-NFO,ARS,BHA,MCI,NEW,NFO,0,True,2.6667,4.0,2,66.7,0,0.0,0.0366
gw1_3,1,3,3,ARS-BHA-MCI-NEW-TOT,ARS,BHA,MCI,NEW,TOT,0,True,2.5556,3.0,3,100.0,0,0.0,-0.15
gw1_3,1,3,3,ARS-BHA-MCI-NEW-SUN,ARS,BHA,MCI,NEW,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2
gw1_3,1,3,3,ARS-BHA-MCI-NFO-TOT,ARS,BHA,MCI,NFO,TOT,0,True,2.5556,4.0,2,66.7,0,0.0,-0.1
gw1_3,1,3,3,ARS-BHA-MCI-NFO-SUN,ARS,BHA,MCI,NFO,SUN,1,False,2.4444,4.0,2,66.7,1,33.3,0.0366
gw1_3,1,3,3,ARS-BHA-MCI-TOT-SUN,ARS,BHA,MCI,TOT,SUN,1,False,2.3333,3.0,3,100.0,0,0.0,-0.2366
gw1_3,1,3,3,ARS-BHA-MUN-NEW-NFO,ARS,BHA,MUN,NEW,NFO,0,True,2.5556,4.0,2,66.7,1,33.3,-0.1366
gw1_3,1,3,3,ARS-BHA-MUN-NEW-TOT,ARS,BHA,MUN,NEW,TOT,0,True,2.4444,3.0,3,100.0,0,0.0,-0.2232
gw1_3,1,3,3,ARS-BHA-MUN-NEW-SUN,ARS,BHA,MUN,NEW,SUN,1,False,2.3333,3.0,3,100.0,1,33.3,-0.1732
gw1_3,1,3,3,ARS-BHA-MUN-NFO-TOT,ARS,BHA,MUN,NFO,TOT,0,True,2.4444,4.0,2,66.7,1,33.3,-0.0732
gw1_3,1,3,3,ARS-BHA-MUN-NFO-SUN,ARS,BHA,MUN,NFO,SUN,1,False,2.4444,4.0,2,66.7,1,33.3,0.1634
gw1_3,1,3,3,ARS-BHA-MUN-TOT-SUN,ARS,BHA,MUN,TOT,SUN,1,False,2.2222,3.0,3,100.0,2,66.7,-0.0098
gw1_3,1,3,3,ARS-BHA-NEW-NFO-TOT,ARS,BHA,NEW,NFO,TOT,0,True,2.6667,4.0,2,66.7,0,0.0,-0.2232
gw1_3,1,3,3,ARS-BHA-NEW-NFO-SUN,ARS,BHA,NEW,NFO,SUN,1,False,2.5556,4.0,2,66.7,1,33.3,-0.1366
gw1_3,1,3,3,ARS-BHA-NEW-TOT-SUN,ARS,BHA,NEW,TOT,SUN,1,False,2.4444,3.0,3,100.0,0,0.0,-0.2232
gw1_3,1,3,3,ARS-BHA-NFO-TOT-SUN,ARS,BHA,NFO,TOT,SUN,1,False,2.4444,4.0,2,66.7,1,33.3,-0.0732
gw1_3,1,3,3,ARS-CHE-COV-CRY-EVE,ARS,CHE,COV,CRY,EVE,1,False,2.8889,4.0,2,66.7,0,0.0,0.0634
gw1_3,1,3,3,ARS-CHE-COV-CRY-FUL,ARS,CHE,COV,CRY,FUL,1,False,2.7778,4.0,2,66.7,0,0.0,-0.2
gw1_3,1,3,3,ARS-CHE-COV-CRY-HUL,ARS,CHE,COV,CRY,HUL,2,False,2.6667,4.0,2,66.7,1,33.3,-0.135
gw1_3,1,3,3,ARS-CHE-COV-CRY-IPS,ARS,CHE,COV,CRY,IPS,1,False,2.8889,4.0,1,33.3,0,0.0,0.0378
gw1_3,1,3,3,ARS-CHE-COV-CRY-LEE,ARS,CHE,COV,CRY,LEE,1,False,2.7778,4.0,2,66.7,0,0.0,-0.0811
gw1_3,1,3,3,ARS-CHE-COV-CRY-LIV,ARS,CHE,COV,CRY,LIV,1,False,2.6667,4.0,2,66.7,0,0.0,-0.2256
gw1_3,1,3,3,ARS-CHE-COV-CRY-MCI,ARS,CHE,COV,CRY,MCI,1,False,2.6667,4.0,2,66.7,0,0.0,-0.2256
gw1_3,1,3,3,ARS-CHE-COV-CRY-MUN,ARS,CHE,COV,CRY,MUN,1,False,2.5556,4.0,2,66.7,1,33.3,0.0634
gw1_3,1,3,3,ARS-CHE-COV-CRY-NEW,ARS,CHE,COV,CRY,NEW,1,False,2.7778,4.0,2,66.7,0,0.0,-0.2
gw1_3,1,3,3,ARS-CHE-COV-CRY-NFO,ARS,CHE,COV,CRY,NFO,1,False,2.7778,4.0,1,33.3,0,0.0,-0.0272
gw1_3,1,3,3,ARS-CHE-COV-CRY-TOT,ARS,CHE,COV,CRY,TOT,1,False,2.6667,4.0,2,66.7,1,33.3,-0.0555
gw1_3,1,3,3,ARS-CHE-COV-CRY-SUN,ARS,CHE,COV,CRY,SUN,2,False,2.5556,4.0,2,66.7,1,33.3,0.0634
gw1_3,1,3,3,ARS-CHE-COV-EVE-FUL,ARS,CHE,COV,EVE,FUL,1,False,2.8889,4.0,2,66.7,0,0.0,0.1201
gw1_3,1,3,3,ARS-CHE-COV-EVE-HUL,ARS,CHE,COV,EVE,HUL,2,False,2.7778,4.0,2,66.7,1,33.3,0.2717
gw1_3,1,3,3,ARS-CHE-COV-EVE-IPS,ARS,CHE,COV,EVE,IPS,1,False,2.8889,4.0,2,66.7,0,0.0,0.3579
gw1_3,1,3,3,ARS-CHE-COV-EVE-LEE,ARS,CHE,COV,EVE,LEE,1,False,2.8889,4.0,2,66.7,0,0.0,0.239
gw1_3,1,3,3,ARS-CHE-COV-EVE-LIV,ARS,CHE,COV,EVE,LIV,1,False,2.7778,4.0,2,66.7,0,0.0,-0.0555
gw1_3,1,3,3,ARS-CHE-COV-EVE-MCI,ARS,CHE,COV,EVE,MCI,1,False,2.7778,4.0,2,66.7,0,0.0,-0.0555
gw1_3,1,3,3,ARS-CHE-COV-EVE-MUN,ARS,CHE,COV,EVE,MUN,1,False,2.6667,4.0,2,66.7,1,33.3,0.5335
gw1_3,1,3,3,ARS-CHE-COV-EVE-NEW,ARS,CHE,COV,EVE,NEW,1,False,2.8889,4.0,2,66.7,0,0.0,0.1201
gw1_3,1,3,3,ARS-CHE-COV-EVE-NFO,ARS,CHE,COV,EVE,NFO,1,False,2.7778,4.0,2,66.7,0,0.0,0.2062
gw1_3,1,3,3,ARS-CHE-COV-EVE-TOT,ARS,CHE,COV,EVE,TOT,1,False,2.7778,4.0,2,66.7,1,33.3,0.4146
gw1_3,1,3,3,ARS-CHE-COV-EVE-SUN,ARS,CHE,COV,EVE,SUN,2,False,2.6667,4.0,2,66.7,1,33.3,0.5335
gw1_3,1,3,3,ARS-CHE-COV-FUL-HUL,ARS,CHE,COV,FUL,HUL,2,False,2.7778,4.0,1,33.3,1,33.3,0.0949
gw1_3,1,3,3,ARS-CHE-COV-FUL-IPS,ARS,CHE,COV,FUL,IPS,1,False,2.7778,4.0,2,66.7,0,0.0,-0.0555
gw1_3,1,3,3,ARS-CHE-COV-FUL-LEE,ARS,CHE,COV,FUL,LEE,1,False,2.7778,4.0,2,66.7,0,0.0,-0.0244
gw1_3,1,3,3,ARS-CHE-COV-FUL-LIV,ARS,CHE,COV,FUL,LIV,1,False,2.6667,4.0,2,66.7,0,0.0,-0.1689
gw1_3,1,3,3,ARS-CHE-COV-FUL-MCI,ARS,CHE,COV,FUL,MCI,1,False,2.6667,4.0,2,66.7,0,0.0,-0.1689
gw1_3,1,3,3,ARS-CHE-COV-FUL-MUN,ARS,CHE,COV,FUL,MUN,1,False,2.5556,4.0,2,66.7,1,33.3,0.1201
gw1_3,1,3,3,ARS-CHE-COV-FUL-NEW,ARS,CHE,COV,FUL,NEW,1,False,2.8889,4.0,1,33.3,0,0.0,0.0067
gw1_3,1,3,3,ARS-CHE-COV-FUL-NFO,ARS,CHE,COV,FUL,NFO,1,False,2.6667,4.0,2,66.7,0,0.0,-0.1437
gw1_3,1,3,3,ARS-CHE-COV-FUL-TOT,ARS,CHE,COV,FUL,TOT,1,False,2.6667,4.0,2,66.7,1,33.3,0.1512
gw1_3,1,3,3,ARS-CHE-COV-FUL-SUN,ARS,CHE,COV,FUL,SUN,2,False,2.5556,4.0,2,66.7,1,33.3,0.1201
gw1_3,1,3,3,ARS-CHE-COV-HUL-IPS,ARS,CHE,COV,HUL,IPS,2,False,2.6667,4.0,2,66.7,1,33.3,0.0595
