set_id,set_label,clubs,archetype,is_distinct_clubs,combined_cost,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr,player1,player2,player3,player4,player5
6542,Konsa (ARS) + Heaven (MUN) + Aina (NFO) + Thomas (COV) + van Ewijk (COV),ARS-MUN-NFO-COV-COV,Pure Budget,False,21.5,142.75,147.0,2.504,2.579,"Konsa (ARS, £4.5m)","Heaven (MUN, £4.5m)","Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
6840,Konsa (ARS) + Aina (NFO) + Robertson (TOT) + Thomas (COV) + Ajayi (HUL),ARS-NFO-TOT-COV-HUL,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Konsa (ARS, £4.5m)","Aina (NFO, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)"
8245,Konsa (ARS) + Rodon (LEE) + Robertson (TOT) + Ajayi (HUL) + O'Nien (SUN),ARS-LEE-TOT-HUL-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Konsa (ARS, £4.5m)","Rodon (LEE, £4.5m)","Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
10405,Cash (AVL) + Smith (BOU) + Ajer (BRE) + Ajayi (HUL) + O'Nien (SUN),AVL-BOU-BRE-HUL-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Cash (AVL, £4.5m)","Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
10944,Cash (AVL) + Smith (BOU) + Mykolenko (EVE) + Diop (IPS) + O'Nien (SUN),AVL-BOU-EVE-IPS-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Cash (AVL, £4.5m)","Smith (BOU, £4.5m)","Mykolenko (EVE, £4.5m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
11063,Cash (AVL) + Smith (BOU) + Aina (NFO) + Ajayi (HUL) + Diop (IPS),AVL-BOU-NFO-HUL-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Cash (AVL, £4.5m)","Smith (BOU, £4.5m)","Aina (NFO, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
11100,Cash (AVL) + Smith (BOU) + Robertson (TOT) + Ajayi (HUL) + O'Nien (SUN),AVL-BOU-TOT-HUL-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Cash (AVL, £4.5m)","Smith (BOU, £4.5m)","Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
12041,Cash (AVL) + Ajer (BRE) + Rodon (LEE) + Ajayi (HUL) + O'Nien (SUN),AVL-BRE-LEE-HUL-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Cash (AVL, £4.5m)","Ajer (BRE, £4.5m)","Rodon (LEE, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
12554,Cash (AVL) + F.Kadıoğlu (BHA) + Heaven (MUN) + Thomas (COV) + Diop (IPS),AVL-BHA-MUN-COV-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Cash (AVL, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Heaven (MUN, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)"
12928,Cash (AVL) + F.Kadıoğlu (BHA) + Robertson (TOT) + Diop (IPS) + O'Nien (SUN),AVL-BHA-TOT-IPS-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Cash (AVL, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Robertson (TOT, £4.5m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
13756,Cash (AVL) + Mykolenko (EVE) + Robinson (FUL) + Thomas (COV) + van Ewijk (COV),AVL-EVE-FUL-COV-COV,Pure Budget,False,21.5,142.75,147.0,2.504,2.579,"Cash (AVL, £4.5m)","Mykolenko (EVE, £4.5m)","Robinson (FUL, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
15603,Cash (AVL) + Aina (NFO) + Robertson (TOT) + Ajayi (HUL) + O'Nien (SUN),AVL-NFO-TOT-HUL-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Cash (AVL, £4.5m)","Aina (NFO, £4.5m)","Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
17634,Smith (BOU) + Ajer (BRE) + Heaven (MUN) + Thomas (COV) + van Ewijk (COV),BOU-BRE-MUN-COV-COV,Pure Budget,False,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","Heaven (MUN, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
17729,Smith (BOU) + Ajer (BRE) + Hume (SUN) + Thomas (COV) + O'Nien (SUN),BOU-BRE-SUN-COV-SUN,Pure Budget,False,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","Hume (SUN, £4.5m)","Thomas (COV, £4.0m)","O'Nien (SUN, £4.0m)"
18458,Smith (BOU) + F.Kadıoğlu (BHA) + Mitchell (CRY) + Thomas (COV) + Diop (IPS),BOU-BHA-CRY-COV-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Mitchell (CRY, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)"
18498,Smith (BOU) + F.Kadıoğlu (BHA) + Robertson (TOT) + Thomas (COV) + Ajayi (HUL),BOU-BHA-TOT-COV-HUL,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)"
18668,Smith (BOU) + F.Kadıoğlu (BHA) + Mykolenko (EVE) + Ajayi (HUL) + O'Nien (SUN),BOU-BHA-EVE-HUL-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Mykolenko (EVE, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
18797,Smith (BOU) + F.Kadıoğlu (BHA) + Robertson (TOT) + Ajayi (HUL) + Diop (IPS),BOU-BHA-TOT-HUL-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
19170,Colwill (CHE) + Smith (BOU) + Thomas (COV) + Ajayi (HUL) + Diop (IPS),CHE-BOU-COV-HUL-IPS,Other,True,21.5,142.75,147.0,2.504,2.579,"Colwill (CHE, £5.0m)","Smith (BOU, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
19818,Smith (BOU) + Mitchell (CRY) + Robinson (FUL) + Thomas (COV) + O'Nien (SUN),BOU-CRY-FUL-COV-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","Mitchell (CRY, £4.5m)","Robinson (FUL, £4.5m)","Thomas (COV, £4.0m)","O'Nien (SUN, £4.0m)"
19835,Smith (BOU) + Mitchell (CRY) + Aina (NFO) + Thomas (COV) + Diop (IPS),BOU-CRY-NFO-COV-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","Mitchell (CRY, £4.5m)","Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)"
19836,Smith (BOU) + Mitchell (CRY) + Robertson (TOT) + Thomas (COV) + Diop (IPS),BOU-CRY-TOT-COV-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","Mitchell (CRY, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)"
20846,Smith (BOU) + Mykolenko (EVE) + Rodon (LEE) + Ajayi (HUL) + Diop (IPS),BOU-EVE-LEE-HUL-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","Mykolenko (EVE, £4.5m)","Rodon (LEE, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
20906,Smith (BOU) + Mykolenko (EVE) + Rodon (LEE) + Diop (IPS) + O'Nien (SUN),BOU-EVE-LEE-IPS-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","Mykolenko (EVE, £4.5m)","Rodon (LEE, £4.5m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
21191,Smith (BOU) + Robinson (FUL) + Rodon (LEE) + Diop (IPS) + O'Nien (SUN),BOU-FUL-LEE-IPS-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","Robinson (FUL, £4.5m)","Rodon (LEE, £4.5m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
21426,Smith (BOU) + Heaven (MUN) + Aina (NFO) + Ajayi (HUL) + Diop (IPS),BOU-MUN-NFO-HUL-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","Heaven (MUN, £4.5m)","Aina (NFO, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
21570,Smith (BOU) + Rodon (LEE) + Heaven (MUN) + Diop (IPS) + O'Shea (IPS),BOU-LEE-MUN-IPS-IPS,Pure Budget,False,21.5,142.75,147.0,2.504,2.579,"Smith (BOU, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
23264,Ajer (BRE) + F.Kadıoğlu (BHA) + Robertson (TOT) + Thomas (COV) + van Ewijk (COV),BRE-BHA-TOT-COV-COV,Pure Budget,False,21.5,142.75,147.0,2.504,2.579,"Ajer (BRE, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
23304,Ajer (BRE) + F.Kadıoğlu (BHA) + Rodon (LEE) + Thomas (COV) + Ajayi (HUL),BRE-BHA-LEE-COV-HUL,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Ajer (BRE, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Rodon (LEE, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)"
23319,Ajer (BRE) + F.Kadıoğlu (BHA) + Robertson (TOT) + Thomas (COV) + Diop (IPS),BRE-BHA-TOT-COV-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Ajer (BRE, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)"
24735,Ajer (BRE) + Mykolenko (EVE) + Rodon (LEE) + Thomas (COV) + O'Nien (SUN),BRE-EVE-LEE-COV-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Ajer (BRE, £4.5m)","Mykolenko (EVE, £4.5m)","Rodon (LEE, £4.5m)","Thomas (COV, £4.0m)","O'Nien (SUN, £4.0m)"
24897,Ajer (BRE) + Rodon (LEE) + Heaven (MUN) + Thomas (COV) + Diop (IPS),BRE-LEE-MUN-COV-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Ajer (BRE, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)"
24925,Ajer (BRE) + Aina (NFO) + Robertson (TOT) + Thomas (COV) + Diop (IPS),BRE-NFO-TOT-COV-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Ajer (BRE, £4.5m)","Aina (NFO, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)"
24962,Ajer (BRE) + Rodon (LEE) + Aina (NFO) + Thomas (COV) + O'Nien (SUN),BRE-LEE-NFO-COV-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Ajer (BRE, £4.5m)","Rodon (LEE, £4.5m)","Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","O'Nien (SUN, £4.0m)"
25048,Ajer (BRE) + Robertson (TOT) + Hume (SUN) + Thomas (COV) + O'Nien (SUN),BRE-TOT-SUN-COV-SUN,Pure Budget,False,21.5,142.75,147.0,2.504,2.579,"Ajer (BRE, £4.5m)","Robertson (TOT, £4.5m)","Hume (SUN, £4.5m)","Thomas (COV, £4.0m)","O'Nien (SUN, £4.0m)"
27173,F.Kadıoğlu (BHA) + Boscagli (BHA) + Rodon (LEE) + Thomas (COV) + O'Nien (SUN),BHA-BHA-LEE-COV-SUN,Pure Budget,False,21.5,142.75,147.0,2.504,2.579,"F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)","Rodon (LEE, £4.5m)","Thomas (COV, £4.0m)","O'Nien (SUN, £4.0m)"
28562,F.Kadıoğlu (BHA) + Mykolenko (EVE) + Robertson (TOT) + Thomas (COV) + Ajayi (HUL),BHA-EVE-TOT-COV-HUL,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"F.Kadıoğlu (BHA, £4.5m)","Mykolenko (EVE, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)"
29830,F.Kadıoğlu (BHA) + Robinson (FUL) + Robertson (TOT) + Ajayi (HUL) + O'Nien (SUN),BHA-FUL-TOT-HUL-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"F.Kadıoğlu (BHA, £4.5m)","Robinson (FUL, £4.5m)","Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
31467,Colwill (CHE) + Aina (NFO) + Thomas (COV) + van Ewijk (COV) + O'Nien (SUN),CHE-NFO-COV-COV-SUN,Other,False,21.5,142.75,147.0,2.504,2.579,"Colwill (CHE, £5.0m)","Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)","O'Nien (SUN, £4.0m)"
31603,Colwill (CHE) + Mykolenko (EVE) + Thomas (COV) + Diop (IPS) + O'Nien (SUN),CHE-EVE-COV-IPS-SUN,Other,True,21.5,142.75,147.0,2.504,2.579,"Colwill (CHE, £5.0m)","Mykolenko (EVE, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
31717,Colwill (CHE) + Rodon (LEE) + Thomas (COV) + Ajayi (HUL) + Diop (IPS),CHE-LEE-COV-HUL-IPS,Other,True,21.5,142.75,147.0,2.504,2.579,"Colwill (CHE, £5.0m)","Rodon (LEE, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
31757,Colwill (CHE) + Aina (NFO) + Thomas (COV) + Ajayi (HUL) + O'Nien (SUN),CHE-NFO-COV-HUL-SUN,Other,True,21.5,142.75,147.0,2.504,2.579,"Colwill (CHE, £5.0m)","Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
33262,Colwill (CHE) + Rodon (LEE) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),CHE-LEE-IPS-IPS-SUN,Other,False,21.5,142.75,147.0,2.504,2.579,"Colwill (CHE, £5.0m)","Rodon (LEE, £4.5m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
34647,Mitchell (CRY) + Rodon (LEE) + Robertson (TOT) + Thomas (COV) + O'Nien (SUN),CRY-LEE-TOT-COV-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Mitchell (CRY, £4.5m)","Rodon (LEE, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","O'Nien (SUN, £4.0m)"
34964,Mykolenko (EVE) + Heaven (MUN) + Robertson (TOT) + Thomas (COV) + Diop (IPS),EVE-MUN-TOT-COV-IPS,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Mykolenko (EVE, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)"
35211,Robinson (FUL) + Aina (NFO) + Robertson (TOT) + Thomas (COV) + Ajayi (HUL),FUL-NFO-TOT-COV-HUL,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Robinson (FUL, £4.5m)","Aina (NFO, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)"
39631,Robinson (FUL) + Rodon (LEE) + Robertson (TOT) + Ajayi (HUL) + O'Nien (SUN),FUL-LEE-TOT-HUL-SUN,Pure Budget,True,21.5,142.75,147.0,2.504,2.579,"Robinson (FUL, £4.5m)","Rodon (LEE, £4.5m)","Robertson (TOT, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
40949,Jacquet (LIV) + Rodon (LEE) + Diop (IPS) + O'Shea (IPS) + O'Nien (SUN),LIV-LEE-IPS-IPS-SUN,Other,False,21.5,142.75,147.0,2.504,2.579,"Jacquet (LIV, £5.0m)","Rodon (LEE, £4.5m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
3204,Konsa (ARS) + Smith (BOU) + F.Kadıoğlu (BHA) + Thomas (COV) + van Ewijk (COV),ARS-BOU-BHA-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Konsa (ARS, £4.5m)","Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
3438,Konsa (ARS) + Smith (BOU) + Heaven (MUN) + Thomas (COV) + van Ewijk (COV),ARS-BOU-MUN-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Konsa (ARS, £4.5m)","Smith (BOU, £4.5m)","Heaven (MUN, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
4403,Konsa (ARS) + Ajer (BRE) + Rodon (LEE) + Thomas (COV) + van Ewijk (COV),ARS-BRE-LEE-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Konsa (ARS, £4.5m)","Ajer (BRE, £4.5m)","Rodon (LEE, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
5224,Konsa (ARS) + F.Kadıoğlu (BHA) + Robertson (TOT) + Thomas (COV) + van Ewijk (COV),ARS-BHA-TOT-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Konsa (ARS, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
6815,Konsa (ARS) + Rodon (LEE) + Robertson (TOT) + Thomas (COV) + Ajayi (HUL),ARS-LEE-TOT-COV-HUL,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"Konsa (ARS, £4.5m)","Rodon (LEE, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)"
10541,Cash (AVL) + Smith (BOU) + F.Kadıoğlu (BHA) + Ajayi (HUL) + O'Nien (SUN),AVL-BOU-BHA-HUL-SUN,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"Cash (AVL, £4.5m)","Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
10550,Cash (AVL) + Smith (BOU) + F.Kadıoğlu (BHA) + Diop (IPS) + O'Nien (SUN),AVL-BOU-BHA-IPS-SUN,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"Cash (AVL, £4.5m)","Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Diop (IPS, £4.0m)","O'Nien (SUN, £4.0m)"
15453,Cash (AVL) + Rodon (LEE) + Bogle (LEE) + Ajayi (HUL) + Diop (IPS),AVL-LEE-LEE-HUL-IPS,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Cash (AVL, £4.5m)","Rodon (LEE, £4.5m)","Bogle (LEE, £4.5m)","Ajayi (HUL, £4.0m)","Diop (IPS, £4.0m)"
17400,Smith (BOU) + Ajer (BRE) + F.Kadıoğlu (BHA) + Thomas (COV) + van Ewijk (COV),BOU-BRE-BHA-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
17636,Smith (BOU) + Ajer (BRE) + Aina (NFO) + Thomas (COV) + van Ewijk (COV),BOU-BRE-NFO-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Smith (BOU, £4.5m)","Ajer (BRE, £4.5m)","Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
18442,Smith (BOU) + F.Kadıoğlu (BHA) + Mykolenko (EVE) + Thomas (COV) + van Ewijk (COV),BOU-BHA-EVE-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Smith (BOU, £4.5m)","F.Kadıoğlu (BHA, £4.5m)","Mykolenko (EVE, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
19179,Colwill (CHE) + Smith (BOU) + Thomas (COV) + Diop (IPS) + O'Shea (IPS),CHE-BOU-COV-IPS-IPS,Other,False,21.5,142.75,148.0,2.504,2.596,"Colwill (CHE, £5.0m)","Smith (BOU, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
19778,Smith (BOU) + Aina (NFO) + Robertson (TOT) + Thomas (COV) + van Ewijk (COV),BOU-NFO-TOT-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Smith (BOU, £4.5m)","Aina (NFO, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
19970,Smith (BOU) + Robinson (FUL) + Aina (NFO) + Thomas (COV) + Ajayi (HUL),BOU-FUL-NFO-COV-HUL,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"Smith (BOU, £4.5m)","Robinson (FUL, £4.5m)","Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)"
20007,Smith (BOU) + Robinson (FUL) + Heaven (MUN) + Thomas (COV) + O'Nien (SUN),BOU-FUL-MUN-COV-SUN,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"Smith (BOU, £4.5m)","Robinson (FUL, £4.5m)","Heaven (MUN, £4.5m)","Thomas (COV, £4.0m)","O'Nien (SUN, £4.0m)"
20061,Smith (BOU) + Heaven (MUN) + Robertson (TOT) + Thomas (COV) + Ajayi (HUL),BOU-MUN-TOT-COV-HUL,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"Smith (BOU, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)"
20075,Jacquet (LIV) + Smith (BOU) + Thomas (COV) + Diop (IPS) + O'Shea (IPS),LIV-BOU-COV-IPS-IPS,Other,False,21.5,142.75,148.0,2.504,2.596,"Jacquet (LIV, £5.0m)","Smith (BOU, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)","O'Shea (IPS, £4.0m)"
21464,Smith (BOU) + Rodon (LEE) + Heaven (MUN) + Ajayi (HUL) + O'Nien (SUN),BOU-LEE-MUN-HUL-SUN,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"Smith (BOU, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
21535,Smith (BOU) + Heaven (MUN) + Aina (NFO) + Ajayi (HUL) + O'Nien (SUN),BOU-MUN-NFO-HUL-SUN,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"Smith (BOU, £4.5m)","Heaven (MUN, £4.5m)","Aina (NFO, £4.5m)","Ajayi (HUL, £4.0m)","O'Nien (SUN, £4.0m)"
24537,Ajer (BRE) + Robinson (FUL) + Aina (NFO) + Thomas (COV) + van Ewijk (COV),BRE-FUL-NFO-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Ajer (BRE, £4.5m)","Robinson (FUL, £4.5m)","Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
24590,Ajer (BRE) + Aina (NFO) + Robertson (TOT) + Thomas (COV) + van Ewijk (COV),BRE-NFO-TOT-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"Ajer (BRE, £4.5m)","Aina (NFO, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
24900,Ajer (BRE) + Rodon (LEE) + Robertson (TOT) + Thomas (COV) + Diop (IPS),BRE-LEE-TOT-COV-IPS,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"Ajer (BRE, £4.5m)","Rodon (LEE, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","Diop (IPS, £4.0m)"
27108,F.Kadıoğlu (BHA) + Boscagli (BHA) + Aina (NFO) + Thomas (COV) + van Ewijk (COV),BHA-BHA-NFO-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"F.Kadıoğlu (BHA, £4.5m)","Boscagli (BHA, £4.5m)","Aina (NFO, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
28372,F.Kadıoğlu (BHA) + Mykolenko (EVE) + Robertson (TOT) + Thomas (COV) + van Ewijk (COV),BHA-EVE-TOT-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"F.Kadıoğlu (BHA, £4.5m)","Mykolenko (EVE, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
28428,F.Kadıoğlu (BHA) + Heaven (MUN) + Robertson (TOT) + Thomas (COV) + van Ewijk (COV),BHA-MUN-TOT-COV-COV,Pure Budget,False,21.5,142.75,148.0,2.504,2.596,"F.Kadıoğlu (BHA, £4.5m)","Heaven (MUN, £4.5m)","Robertson (TOT, £4.5m)","Thomas (COV, £4.0m)","van Ewijk (COV, £4.0m)"
28622,F.Kadıoğlu (BHA) + Robinson (FUL) + Rodon (LEE) + Thomas (COV) + Ajayi (HUL),BHA-FUL-LEE-COV-HUL,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"F.Kadıoğlu (BHA, £4.5m)","Robinson (FUL, £4.5m)","Rodon (LEE, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)"
28697,F.Kadıoğlu (BHA) + Rodon (LEE) + Heaven (MUN) + Thomas (COV) + Ajayi (HUL),BHA-LEE-MUN-COV-HUL,Pure Budget,True,21.5,142.75,148.0,2.504,2.596,"F.Kadıoğlu (BHA, £4.5m)","Rodon (LEE, £4.5m)","Heaven (MUN, £4.5m)","Thomas (COV, £4.0m)","Ajayi (HUL, £4.0m)"
