occupancy_key,club_1,club_2,club_3,club_4,club_5,distinct_clubs,occupancy_shape,rank_mod_fdr,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr
ARS-ARS-AVL-AVL-TOT,ARS,ARS,AVL,AVL,TOT,3,2-2-1,25062,146.75,151.0,2.575,2.649
ARS-ARS-AVL-BHA-BHA,ARS,ARS,AVL,BHA,BHA,3,2-2-1,38296,152.25,154.0,2.671,2.702
ARS-ARS-AVL-BHA-BOU,ARS,ARS,AVL,BHA,BOU,4,2-1-1-1,26850,147.25,151.0,2.583,2.649
ARS-ARS-AVL-BHA-BRE,ARS,ARS,AVL,BHA,BRE,4,2-1-1-1,34092,149.75,152.0,2.627,2.667
ARS-ARS-AVL-BHA-CHE,ARS,ARS,AVL,BHA,CHE,4,2-1-1-1,30070,148.25,152.0,2.601,2.667
ARS-ARS-AVL-BHA-COV,ARS,ARS,AVL,BHA,COV,4,2-1-1-1,28497,147.75,151.0,2.592,2.649
ARS-ARS-AVL-BHA-CRY,ARS,ARS,AVL,BHA,CRY,4,2-1-1-1,36896,151.25,153.0,2.654,2.684
ARS-ARS-AVL-BHA-EVE,ARS,ARS,AVL,BHA,EVE,4,2-1-1-1,38297,152.25,154.0,2.671,2.702
ARS-ARS-AVL-BHA-FUL,ARS,ARS,AVL,BHA,FUL,4,2-1-1-1,36897,151.25,152.0,2.654,2.667
ARS-ARS-AVL-BHA-HUL,ARS,ARS,AVL,BHA,HUL,4,2-1-1-1,35163,150.25,153.0,2.636,2.684
ARS-ARS-AVL-BHA-IPS,ARS,ARS,AVL,BHA,IPS,4,2-1-1-1,37658,151.75,153.0,2.662,2.684
ARS-ARS-AVL-BHA-LEE,ARS,ARS,AVL,BHA,LEE,4,2-1-1-1,30071,148.25,151.0,2.601,2.649
ARS-ARS-AVL-BHA-LIV,ARS,ARS,AVL,BHA,LIV,4,2-1-1-1,26851,147.25,150.0,2.583,2.632
ARS-ARS-AVL-BHA-MCI,ARS,ARS,AVL,BHA,MCI,4,2-1-1-1,25063,146.75,151.0,2.575,2.649
ARS-ARS-AVL-BHA-MUN,ARS,ARS,AVL,BHA,MUN,4,2-1-1-1,37659,151.75,154.0,2.662,2.702
ARS-ARS-AVL-BHA-NEW,ARS,ARS,AVL,BHA,NEW,4,2-1-1-1,36102,150.75,152.0,2.645,2.667
ARS-ARS-AVL-BHA-NFO,ARS,ARS,AVL,BHA,NFO,4,2-1-1-1,34093,149.75,152.0,2.627,2.667
ARS-ARS-AVL-BHA-SUN,ARS,ARS,AVL,BHA,SUN,4,2-1-1-1,31539,148.75,150.0,2.61,2.632
ARS-ARS-AVL-BHA-TOT,ARS,ARS,AVL,BHA,TOT,4,2-1-1-1,28498,147.75,152.0,2.592,2.667
ARS-ARS-AVL-BOU-BOU,ARS,ARS,AVL,BOU,BOU,3,2-2-1,12545,143.75,149.0,2.522,2.614
ARS-ARS-AVL-BOU-BRE,ARS,ARS,AVL,BOU,BRE,4,2-1-1-1,18926,145.25,149.0,2.548,2.614
ARS-ARS-AVL-BOU-CHE,ARS,ARS,AVL,BOU,CHE,4,2-1-1-1,14712,144.25,149.0,2.531,2.614
ARS-ARS-AVL-BOU-COV,ARS,ARS,AVL,BOU,COV,4,2-1-1-1,10521,143.25,148.0,2.513,2.596
ARS-ARS-AVL-BOU-CRY,ARS,ARS,AVL,BOU,CRY,4,2-1-1-1,25064,146.75,150.0,2.575,2.632
ARS-ARS-AVL-BOU-EVE,ARS,ARS,AVL,BOU,EVE,4,2-1-1-1,28499,147.75,152.0,2.592,2.667
ARS-ARS-AVL-BOU-FUL,ARS,ARS,AVL,BOU,FUL,4,2-1-1-1,26852,147.25,150.0,2.583,2.632
ARS-ARS-AVL-BOU-HUL,ARS,ARS,AVL,BOU,HUL,4,2-1-1-1,21059,145.75,150.0,2.557,2.632
ARS-ARS-AVL-BOU-IPS,ARS,ARS,AVL,BOU,IPS,4,2-1-1-1,25065,146.75,150.0,2.575,2.632
ARS-ARS-AVL-BOU-LEE,ARS,ARS,AVL,BOU,LEE,4,2-1-1-1,14713,144.25,148.0,2.531,2.596
ARS-ARS-AVL-BOU-LIV,ARS,ARS,AVL,BOU,LIV,4,2-1-1-1,10522,143.25,147.0,2.513,2.579
ARS-ARS-AVL-BOU-MCI,ARS,ARS,AVL,BOU,MCI,4,2-1-1-1,6944,142.25,148.0,2.496,2.596
ARS-ARS-AVL-BOU-MUN,ARS,ARS,AVL,BOU,MUN,4,2-1-1-1,25066,146.75,151.0,2.575,2.649
ARS-ARS-AVL-BOU-NEW,ARS,ARS,AVL,BOU,NEW,4,2-1-1-1,23131,146.25,149.0,2.566,2.614
ARS-ARS-AVL-BOU-NFO,ARS,ARS,AVL,BOU,NFO,4,2-1-1-1,18927,145.25,149.0,2.548,2.614
ARS-ARS-AVL-BOU-SUN,ARS,ARS,AVL,BOU,SUN,4,2-1-1-1,14714,144.25,147.0,2.531,2.579
ARS-ARS-AVL-BOU-TOT,ARS,ARS,AVL,BOU,TOT,4,2-1-1-1,10523,143.25,149.0,2.513,2.614
ARS-ARS-AVL-BRE-BRE,ARS,ARS,AVL,BRE,BRE,3,2-2-1,32888,149.25,151.0,2.618,2.649
ARS-ARS-AVL-BRE-CHE,ARS,ARS,AVL,BRE,CHE,4,2-1-1-1,28500,147.75,151.0,2.592,2.649
ARS-ARS-AVL-BRE-COV,ARS,ARS,AVL,BRE,COV,4,2-1-1-1,25067,146.75,150.0,2.575,2.632
ARS-ARS-AVL-BRE-CRY,ARS,ARS,AVL,BRE,CRY,4,2-1-1-1,35164,150.25,152.0,2.636,2.667
ARS-ARS-AVL-BRE-EVE,ARS,ARS,AVL,BRE,EVE,4,2-1-1-1,34094,149.75,152.0,2.627,2.667
ARS-ARS-AVL-BRE-FUL,ARS,ARS,AVL,BRE,FUL,4,2-1-1-1,34095,149.75,151.0,2.627,2.649
ARS-ARS-AVL-BRE-HUL,ARS,ARS,AVL,BRE,HUL,4,2-1-1-1,32889,149.25,152.0,2.618,2.667
ARS-ARS-AVL-BRE-IPS,ARS,ARS,AVL,BRE,IPS,4,2-1-1-1,35165,150.25,152.0,2.636,2.667
ARS-ARS-AVL-BRE-LEE,ARS,ARS,AVL,BRE,LEE,4,2-1-1-1,25068,146.75,150.0,2.575,2.632
ARS-ARS-AVL-BRE-LIV,ARS,ARS,AVL,BRE,LIV,4,2-1-1-1,25069,146.75,149.0,2.575,2.614
ARS-ARS-AVL-BRE-MCI,ARS,ARS,AVL,BRE,MCI,4,2-1-1-1,18928,145.25,149.0,2.548,2.614
ARS-ARS-AVL-BRE-MUN,ARS,ARS,AVL,BRE,MUN,4,2-1-1-1,35166,150.25,153.0,2.636,2.684
ARS-ARS-AVL-BRE-NEW,ARS,ARS,AVL,BRE,NEW,4,2-1-1-1,32890,149.25,151.0,2.618,2.649
ARS-ARS-AVL-BRE-NFO,ARS,ARS,AVL,BRE,NFO,4,2-1-1-1,32891,149.25,151.0,2.618,2.649
ARS-ARS-AVL-BRE-SUN,ARS,ARS,AVL,BRE,SUN,4,2-1-1-1,30072,148.25,149.0,2.601,2.614
ARS-ARS-AVL-BRE-TOT,ARS,ARS,AVL,BRE,TOT,4,2-1-1-1,21060,145.75,150.0,2.557,2.632
ARS-ARS-AVL-CHE-CHE,ARS,ARS,AVL,CHE,CHE,3,2-2-1,28501,147.75,152.0,2.592,2.667
ARS-ARS-AVL-CHE-COV,ARS,ARS,AVL,CHE,COV,4,2-1-1-1,21061,145.75,150.0,2.557,2.632
ARS-ARS-AVL-CHE-CRY,ARS,ARS,AVL,CHE,CRY,4,2-1-1-1,32892,149.25,152.0,2.618,2.667
ARS-ARS-AVL-CHE-EVE,ARS,ARS,AVL,CHE,EVE,4,2-1-1-1,30073,148.25,152.0,2.601,2.667
ARS-ARS-AVL-CHE-FUL,ARS,ARS,AVL,CHE,FUL,4,2-1-1-1,31540,148.75,151.0,2.61,2.649
ARS-ARS-AVL-CHE-HUL,ARS,ARS,AVL,CHE,HUL,4,2-1-1-1,30074,148.25,152.0,2.601,2.667
ARS-ARS-AVL-CHE-IPS,ARS,ARS,AVL,CHE,IPS,4,2-1-1-1,31541,148.75,152.0,2.61,2.667
ARS-ARS-AVL-CHE-LEE,ARS,ARS,AVL,CHE,LEE,4,2-1-1-1,21062,145.75,150.0,2.557,2.632
ARS-ARS-AVL-CHE-LIV,ARS,ARS,AVL,CHE,LIV,4,2-1-1-1,25070,146.75,150.0,2.575,2.632
ARS-ARS-AVL-CHE-MCI,ARS,ARS,AVL,CHE,MCI,4,2-1-1-1,12546,143.75,149.0,2.522,2.614
ARS-ARS-AVL-CHE-MUN,ARS,ARS,AVL,CHE,MUN,4,2-1-1-1,31542,148.75,153.0,2.61,2.684
ARS-ARS-AVL-CHE-NEW,ARS,ARS,AVL,CHE,NEW,4,2-1-1-1,30075,148.25,151.0,2.601,2.649
ARS-ARS-AVL-CHE-NFO,ARS,ARS,AVL,CHE,NFO,4,2-1-1-1,31543,148.75,152.0,2.61,2.667
ARS-ARS-AVL-CHE-SUN,ARS,ARS,AVL,CHE,SUN,4,2-1-1-1,28502,147.75,150.0,2.592,2.632
ARS-ARS-AVL-CHE-TOT,ARS,ARS,AVL,CHE,TOT,4,2-1-1-1,16796,144.75,150.0,2.539,2.632
ARS-ARS-AVL-COV-COV,ARS,ARS,AVL,COV,COV,3,2-2-1,23132,146.25,150.0,2.566,2.632
ARS-ARS-AVL-COV-CRY,ARS,ARS,AVL,COV,CRY,4,2-1-1-1,31544,148.75,151.0,2.61,2.649
ARS-ARS-AVL-COV-EVE,ARS,ARS,AVL,COV,EVE,4,2-1-1-1,30076,148.25,152.0,2.601,2.667
ARS-ARS-AVL-COV-FUL,ARS,ARS,AVL,COV,FUL,4,2-1-1-1,31545,148.75,151.0,2.61,2.649
ARS-ARS-AVL-COV-HUL,ARS,ARS,AVL,COV,HUL,4,2-1-1-1,28503,147.75,151.0,2.592,2.649
ARS-ARS-AVL-COV-IPS,ARS,ARS,AVL,COV,IPS,4,2-1-1-1,32893,149.25,152.0,2.618,2.667
ARS-ARS-AVL-COV-LEE,ARS,ARS,AVL,COV,LEE,4,2-1-1-1,16797,144.75,149.0,2.539,2.614
ARS-ARS-AVL-COV-LIV,ARS,ARS,AVL,COV,LIV,4,2-1-1-1,16798,144.75,148.0,2.539,2.596
ARS-ARS-AVL-COV-MCI,ARS,ARS,AVL,COV,MCI,4,2-1-1-1,8589,142.75,148.0,2.504,2.596
ARS-ARS-AVL-COV-MUN,ARS,ARS,AVL,COV,MUN,4,2-1-1-1,30077,148.25,152.0,2.601,2.667
ARS-ARS-AVL-COV-NEW,ARS,ARS,AVL,COV,NEW,4,2-1-1-1,30078,148.25,151.0,2.601,2.649
ARS-ARS-AVL-COV-NFO,ARS,ARS,AVL,COV,NFO,4,2-1-1-1,25071,146.75,150.0,2.575,2.632
ARS-ARS-AVL-COV-SUN,ARS,ARS,AVL,COV,SUN,4,2-1-1-1,25072,146.75,149.0,2.575,2.614
ARS-ARS-AVL-COV-TOT,ARS,ARS,AVL,COV,TOT,4,2-1-1-1,14715,144.25,149.0,2.531,2.614
ARS-ARS-AVL-CRY-CRY,ARS,ARS,AVL,CRY,CRY,3,2-2-1,38858,152.75,154.0,2.68,2.702
ARS-ARS-AVL-CRY-EVE,ARS,ARS,AVL,CRY,EVE,4,2-1-1-1,36898,151.25,153.0,2.654,2.684
ARS-ARS-AVL-CRY-FUL,ARS,ARS,AVL,CRY,FUL,4,2-1-1-1,37660,151.75,152.0,2.662,2.667
ARS-ARS-AVL-CRY-HUL,ARS,ARS,AVL,CRY,HUL,4,2-1-1-1,37661,151.75,154.0,2.662,2.702
ARS-ARS-AVL-CRY-IPS,ARS,ARS,AVL,CRY,IPS,4,2-1-1-1,37662,151.75,153.0,2.662,2.684
ARS-ARS-AVL-CRY-LEE,ARS,ARS,AVL,CRY,LEE,4,2-1-1-1,30079,148.25,151.0,2.601,2.649
ARS-ARS-AVL-CRY-LIV,ARS,ARS,AVL,CRY,LIV,4,2-1-1-1,30080,148.25,150.0,2.601,2.632
ARS-ARS-AVL-CRY-MCI,ARS,ARS,AVL,CRY,MCI,4,2-1-1-1,23133,146.25,150.0,2.566,2.632
ARS-ARS-AVL-CRY-MUN,ARS,ARS,AVL,CRY,MUN,4,2-1-1-1,37663,151.75,154.0,2.662,2.702
ARS-ARS-AVL-CRY-NEW,ARS,ARS,AVL,CRY,NEW,4,2-1-1-1,36899,151.25,152.0,2.654,2.667
ARS-ARS-AVL-CRY-NFO,ARS,ARS,AVL,CRY,NFO,4,2-1-1-1,36103,150.75,153.0,2.645,2.684
ARS-ARS-AVL-CRY-SUN,ARS,ARS,AVL,CRY,SUN,4,2-1-1-1,34096,149.75,151.0,2.627,2.649
ARS-ARS-AVL-CRY-TOT,ARS,ARS,AVL,CRY,TOT,4,2-1-1-1,28504,147.75,151.0,2.592,2.649
ARS-ARS-AVL-EVE-EVE,ARS,ARS,AVL,EVE,EVE,3,2-2-1,40057,154.25,157.0,2.706,2.754
ARS-ARS-AVL-EVE-FUL,ARS,ARS,AVL,EVE,FUL,4,2-1-1-1,39314,153.25,155.0,2.689,2.719
ARS-ARS-AVL-EVE-HUL,ARS,ARS,AVL,EVE,HUL,4,2-1-1-1,35167,150.25,153.0,2.636,2.684
ARS-ARS-AVL-EVE-IPS,ARS,ARS,AVL,EVE,IPS,4,2-1-1-1,38859,152.75,155.0,2.68,2.719
ARS-ARS-AVL-EVE-LEE,ARS,ARS,AVL,EVE,LEE,4,2-1-1-1,30081,148.25,151.0,2.601,2.649
ARS-ARS-AVL-EVE-LIV,ARS,ARS,AVL,EVE,LIV,4,2-1-1-1,28505,147.75,151.0,2.592,2.649
ARS-ARS-AVL-EVE-MCI,ARS,ARS,AVL,EVE,MCI,4,2-1-1-1,25073,146.75,151.0,2.575,2.649
ARS-ARS-AVL-EVE-MUN,ARS,ARS,AVL,EVE,MUN,4,2-1-1-1,37664,151.75,154.0,2.662,2.702
ARS-ARS-AVL-EVE-NEW,ARS,ARS,AVL,EVE,NEW,4,2-1-1-1,36900,151.25,153.0,2.654,2.684
ARS-ARS-AVL-EVE-NFO,ARS,ARS,AVL,EVE,NFO,4,2-1-1-1,34097,149.75,152.0,2.627,2.667
ARS-ARS-AVL-EVE-SUN,ARS,ARS,AVL,EVE,SUN,4,2-1-1-1,34098,149.75,152.0,2.627,2.667
ARS-ARS-AVL-EVE-TOT,ARS,ARS,AVL,EVE,TOT,4,2-1-1-1,28506,147.75,152.0,2.592,2.667
ARS-ARS-AVL-FUL-FUL,ARS,ARS,AVL,FUL,FUL,3,2-2-1,39703,153.75,154.0,2.697,2.702
ARS-ARS-AVL-FUL-HUL,ARS,ARS,AVL,FUL,HUL,4,2-1-1-1,36104,150.75,152.0,2.645,2.667
ARS-ARS-AVL-FUL-IPS,ARS,ARS,AVL,FUL,IPS,4,2-1-1-1,38860,152.75,154.0,2.68,2.702
ARS-ARS-AVL-FUL-LEE,ARS,ARS,AVL,FUL,LEE,4,2-1-1-1,30082,148.25,150.0,2.601,2.632
ARS-ARS-AVL-FUL-LIV,ARS,ARS,AVL,FUL,LIV,4,2-1-1-1,30083,148.25,150.0,2.601,2.632
ARS-ARS-AVL-FUL-MCI,ARS,ARS,AVL,FUL,MCI,4,2-1-1-1,21063,145.75,149.0,2.557,2.614
ARS-ARS-AVL-FUL-MUN,ARS,ARS,AVL,FUL,MUN,4,2-1-1-1,37665,151.75,153.0,2.662,2.684
ARS-ARS-AVL-FUL-NEW,ARS,ARS,AVL,FUL,NEW,4,2-1-1-1,36901,151.25,152.0,2.654,2.667
ARS-ARS-AVL-FUL-NFO,ARS,ARS,AVL,FUL,NFO,4,2-1-1-1,34099,149.75,151.0,2.627,2.649
ARS-ARS-AVL-FUL-SUN,ARS,ARS,AVL,FUL,SUN,4,2-1-1-1,34100,149.75,151.0,2.627,2.649
ARS-ARS-AVL-FUL-TOT,ARS,ARS,AVL,FUL,TOT,4,2-1-1-1,26853,147.25,150.0,2.583,2.632
ARS-ARS-AVL-HUL-HUL,ARS,ARS,AVL,HUL,HUL,3,2-2-1,37666,151.75,154.0,2.662,2.702
ARS-ARS-AVL-HUL-IPS,ARS,ARS,AVL,HUL,IPS,4,2-1-1-1,36105,150.75,153.0,2.645,2.684
ARS-ARS-AVL-HUL-LEE,ARS,ARS,AVL,HUL,LEE,4,2-1-1-1,26854,147.25,151.0,2.583,2.649
ARS-ARS-AVL-HUL-LIV,ARS,ARS,AVL,HUL,LIV,4,2-1-1-1,26855,147.25,150.0,2.583,2.632
ARS-ARS-AVL-HUL-MCI,ARS,ARS,AVL,HUL,MCI,4,2-1-1-1,18929,145.25,150.0,2.548,2.632
ARS-ARS-AVL-HUL-MUN,ARS,ARS,AVL,HUL,MUN,4,2-1-1-1,36902,151.25,154.0,2.654,2.702
ARS-ARS-AVL-HUL-NEW,ARS,ARS,AVL,HUL,NEW,4,2-1-1-1,35168,150.25,152.0,2.636,2.667
ARS-ARS-AVL-HUL-NFO,ARS,ARS,AVL,HUL,NFO,4,2-1-1-1,34101,149.75,153.0,2.627,2.684
ARS-ARS-AVL-HUL-SUN,ARS,ARS,AVL,HUL,SUN,4,2-1-1-1,31546,148.75,151.0,2.61,2.649
ARS-ARS-AVL-HUL-TOT,ARS,ARS,AVL,HUL,TOT,4,2-1-1-1,26856,147.25,151.0,2.583,2.649
ARS-ARS-AVL-IPS-IPS,ARS,ARS,AVL,IPS,IPS,3,2-2-1,40373,154.75,156.0,2.715,2.737
ARS-ARS-AVL-IPS-LEE,ARS,ARS,AVL,IPS,LEE,4,2-1-1-1,30084,148.25,151.0,2.601,2.649
ARS-ARS-AVL-IPS-LIV,ARS,ARS,AVL,IPS,LIV,4,2-1-1-1,30085,148.25,151.0,2.601,2.649
ARS-ARS-AVL-IPS-MCI,ARS,ARS,AVL,IPS,MCI,4,2-1-1-1,23134,146.25,150.0,2.566,2.632
ARS-ARS-AVL-IPS-MUN,ARS,ARS,AVL,IPS,MUN,4,2-1-1-1,38861,152.75,155.0,2.68,2.719
ARS-ARS-AVL-IPS-NEW,ARS,ARS,AVL,IPS,NEW,4,2-1-1-1,36903,151.25,153.0,2.654,2.684
ARS-ARS-AVL-IPS-NFO,ARS,ARS,AVL,IPS,NFO,4,2-1-1-1,36904,151.25,153.0,2.654,2.684
ARS-ARS-AVL-IPS-SUN,ARS,ARS,AVL,IPS,SUN,4,2-1-1-1,36905,151.25,153.0,2.654,2.684
ARS-ARS-AVL-IPS-TOT,ARS,ARS,AVL,IPS,TOT,4,2-1-1-1,26857,147.25,151.0,2.583,2.649
ARS-ARS-AVL-LEE-LEE,ARS,ARS,AVL,LEE,LEE,3,2-2-1,21064,145.75,149.0,2.557,2.614
ARS-ARS-AVL-LEE-LIV,ARS,ARS,AVL,LEE,LIV,4,2-1-1-1,16799,144.75,148.0,2.539,2.596
ARS-ARS-AVL-LEE-MCI,ARS,ARS,AVL,LEE,MCI,4,2-1-1-1,10524,143.25,148.0,2.513,2.596
ARS-ARS-AVL-LEE-MUN,ARS,ARS,AVL,LEE,MUN,4,2-1-1-1,30086,148.25,152.0,2.601,2.667
ARS-ARS-AVL-LEE-NEW,ARS,ARS,AVL,LEE,NEW,4,2-1-1-1,28507,147.75,150.0,2.592,2.632
ARS-ARS-AVL-LEE-NFO,ARS,ARS,AVL,LEE,NFO,4,2-1-1-1,25074,146.75,150.0,2.575,2.632
ARS-ARS-AVL-LEE-SUN,ARS,ARS,AVL,LEE,SUN,4,2-1-1-1,21065,145.75,148.0,2.557,2.596
ARS-ARS-AVL-LEE-TOT,ARS,ARS,AVL,LEE,TOT,4,2-1-1-1,14716,144.25,149.0,2.531,2.614
ARS-ARS-AVL-LIV-LIV,ARS,ARS,AVL,LIV,LIV,3,2-2-1,23135,146.25,149.0,2.566,2.614
ARS-ARS-AVL-LIV-MCI,ARS,ARS,AVL,LIV,MCI,4,2-1-1-1,8590,142.75,147.0,2.504,2.579
ARS-ARS-AVL-LIV-MUN,ARS,ARS,AVL,LIV,MUN,4,2-1-1-1,28508,147.75,151.0,2.592,2.649
ARS-ARS-AVL-LIV-NEW,ARS,ARS,AVL,LIV,NEW,4,2-1-1-1,26858,147.25,149.0,2.583,2.614
ARS-ARS-AVL-LIV-NFO,ARS,ARS,AVL,LIV,NFO,4,2-1-1-1,28509,147.75,150.0,2.592,2.632
ARS-ARS-AVL-LIV-SUN,ARS,ARS,AVL,LIV,SUN,4,2-1-1-1,26859,147.25,149.0,2.583,2.614
ARS-ARS-AVL-LIV-TOT,ARS,ARS,AVL,LIV,TOT,4,2-1-1-1,12547,143.75,148.0,2.522,2.596
ARS-ARS-AVL-MCI-MCI,ARS,ARS,AVL,MCI,MCI,3,2-2-1,6945,142.25,148.0,2.496,2.596
ARS-ARS-AVL-MCI-MUN,ARS,ARS,AVL,MCI,MUN,4,2-1-1-1,23136,146.25,151.0,2.566,2.649
ARS-ARS-AVL-MCI-NEW,ARS,ARS,AVL,MCI,NEW,4,2-1-1-1,21066,145.75,149.0,2.557,2.614
ARS-ARS-AVL-MCI-NFO,ARS,ARS,AVL,MCI,NFO,4,2-1-1-1,18930,145.25,149.0,2.548,2.614
ARS-ARS-AVL-MCI-SUN,ARS,ARS,AVL,MCI,SUN,4,2-1-1-1,14717,144.25,147.0,2.531,2.579
ARS-ARS-AVL-MCI-TOT,ARS,ARS,AVL,MCI,TOT,4,2-1-1-1,8591,142.75,149.0,2.504,2.614
ARS-ARS-AVL-MUN-MUN,ARS,ARS,AVL,MUN,MUN,3,2-2-1,39315,153.25,156.0,2.689,2.737
ARS-ARS-AVL-MUN-NEW,ARS,ARS,AVL,MUN,NEW,4,2-1-1-1,36106,150.75,153.0,2.645,2.684
ARS-ARS-AVL-MUN-NFO,ARS,ARS,AVL,MUN,NFO,4,2-1-1-1,36107,150.75,154.0,2.645,2.702
ARS-ARS-AVL-MUN-SUN,ARS,ARS,AVL,MUN,SUN,4,2-1-1-1,34102,149.75,152.0,2.627,2.667
ARS-ARS-AVL-MUN-TOT,ARS,ARS,AVL,MUN,TOT,4,2-1-1-1,28510,147.75,152.0,2.592,2.667
ARS-ARS-AVL-NEW-NEW,ARS,ARS,AVL,NEW,NEW,3,2-2-1,36906,151.25,152.0,2.654,2.667
ARS-ARS-AVL-NEW-NFO,ARS,ARS,AVL,NEW,NFO,4,2-1-1-1,32894,149.25,151.0,2.618,2.649
ARS-ARS-AVL-NEW-SUN,ARS,ARS,AVL,NEW,SUN,4,2-1-1-1,31547,148.75,150.0,2.61,2.632
ARS-ARS-AVL-NEW-TOT,ARS,ARS,AVL,NEW,TOT,4,2-1-1-1,26860,147.25,150.0,2.583,2.632
ARS-ARS-AVL-NFO-NFO,ARS,ARS,AVL,NFO,NFO,3,2-2-1,37667,151.75,154.0,2.662,2.702
ARS-ARS-AVL-NFO-SUN,ARS,ARS,AVL,NFO,SUN,4,2-1-1-1,35169,150.25,152.0,2.636,2.667
ARS-ARS-AVL-NFO-TOT,ARS,ARS,AVL,NFO,TOT,4,2-1-1-1,21067,145.75,150.0,2.557,2.632
ARS-ARS-AVL-SUN-SUN,ARS,ARS,AVL,SUN,SUN,3,2-2-1,36108,150.75,152.0,2.645,2.667
ARS-ARS-AVL-SUN-TOT,ARS,ARS,AVL,SUN,TOT,4,2-1-1-1,16800,144.75,148.0,2.539,2.596
ARS-ARS-AVL-TOT-TOT,ARS,ARS,AVL,TOT,TOT,3,2-2-1,16801,144.75,150.0,2.539,2.632
ARS-ARS-BHA-BHA-BHA,ARS,ARS,BHA,BHA,BHA,2,3-2,41556,157.75,158.0,2.768,2.772
ARS-ARS-BHA-BHA-BOU,ARS,ARS,BHA,BHA,BOU,3,2-2-1,36907,151.25,153.0,2.654,2.684
ARS-ARS-BHA-BHA-BRE,ARS,ARS,BHA,BHA,BRE,3,2-2-1,39316,153.25,154.0,2.689,2.702
ARS-ARS-BHA-BHA-CHE,ARS,ARS,BHA,BHA,CHE,3,2-2-1,36109,150.75,153.0,2.645,2.684
ARS-ARS-BHA-BHA-COV,ARS,ARS,BHA,BHA,COV,3,2-2-1,36110,150.75,153.0,2.645,2.684
ARS-ARS-BHA-BHA-CRY,ARS,ARS,BHA,BHA,CRY,3,2-2-1,39704,153.75,154.0,2.697,2.702
ARS-ARS-BHA-BHA-EVE,ARS,ARS,BHA,BHA,EVE,3,2-2-1,40637,155.25,155.0,2.724,2.719
ARS-ARS-BHA-BHA-FUL,ARS,ARS,BHA,BHA,FUL,3,2-2-1,40058,154.25,154.0,2.706,2.702
ARS-ARS-BHA-BHA-HUL,ARS,ARS,BHA,BHA,HUL,3,2-2-1,38862,152.75,154.0,2.68,2.702
ARS-ARS-BHA-BHA-IPS,ARS,ARS,BHA,BHA,IPS,3,2-2-1,40374,154.75,155.0,2.715,2.719
ARS-ARS-BHA-BHA-LEE,ARS,ARS,BHA,BHA,LEE,3,2-2-1,36908,151.25,152.0,2.654,2.667
ARS-ARS-BHA-BHA-LIV,ARS,ARS,BHA,BHA,LIV,3,2-2-1,35170,150.25,151.0,2.636,2.649
ARS-ARS-BHA-BHA-MCI,ARS,ARS,BHA,BHA,MCI,3,2-2-1,35171,150.25,152.0,2.636,2.667
ARS-ARS-BHA-BHA-MUN,ARS,ARS,BHA,BHA,MUN,3,2-2-1,40059,154.25,155.0,2.706,2.719
ARS-ARS-BHA-BHA-NEW,ARS,ARS,BHA,BHA,NEW,3,2-2-1,39705,153.75,154.0,2.697,2.702
ARS-ARS-BHA-BHA-NFO,ARS,ARS,BHA,BHA,NFO,3,2-2-1,38863,152.75,153.0,2.68,2.684
ARS-ARS-BHA-BHA-SUN,ARS,ARS,BHA,BHA,SUN,3,2-2-1,37668,151.75,152.0,2.662,2.667
ARS-ARS-BHA-BHA-TOT,ARS,ARS,BHA,BHA,TOT,3,2-2-1,37669,151.75,154.0,2.662,2.702
ARS-ARS-BHA-BOU-BOU,ARS,ARS,BHA,BOU,BOU,3,2-2-1,26861,147.25,151.0,2.583,2.649
ARS-ARS-BHA-BOU-BRE,ARS,ARS,BHA,BOU,BRE,4,2-1-1-1,31548,148.75,151.0,2.61,2.649
ARS-ARS-BHA-BOU-CHE,ARS,ARS,BHA,BOU,CHE,4,2-1-1-1,23137,146.25,150.0,2.566,2.632
ARS-ARS-BHA-BOU-COV,ARS,ARS,BHA,BOU,COV,4,2-1-1-1,18931,145.25,149.0,2.548,2.614
ARS-ARS-BHA-BOU-CRY,ARS,ARS,BHA,BOU,CRY,4,2-1-1-1,31549,148.75,151.0,2.61,2.649
ARS-ARS-BHA-BOU-EVE,ARS,ARS,BHA,BOU,EVE,4,2-1-1-1,36111,150.75,153.0,2.645,2.684
ARS-ARS-BHA-BOU-FUL,ARS,ARS,BHA,BOU,FUL,4,2-1-1-1,34103,149.75,152.0,2.627,2.667
ARS-ARS-BHA-BOU-HUL,ARS,ARS,BHA,BOU,HUL,4,2-1-1-1,28511,147.75,151.0,2.592,2.649
ARS-ARS-BHA-BOU-IPS,ARS,ARS,BHA,BOU,IPS,4,2-1-1-1,32895,149.25,151.0,2.618,2.649
ARS-ARS-BHA-BOU-LEE,ARS,ARS,BHA,BOU,LEE,4,2-1-1-1,25075,146.75,149.0,2.575,2.614
ARS-ARS-BHA-BOU-LIV,ARS,ARS,BHA,BOU,LIV,4,2-1-1-1,21068,145.75,148.0,2.557,2.596
ARS-ARS-BHA-BOU-MCI,ARS,ARS,BHA,BOU,MCI,4,2-1-1-1,21069,145.75,149.0,2.557,2.614
ARS-ARS-BHA-BOU-MUN,ARS,ARS,BHA,BOU,MUN,4,2-1-1-1,32896,149.25,152.0,2.618,2.667
